time_us,temp_C,hum_pct,press_hPa,altitude_m,accelX,accelY,accelZ,voltage_V
8364273,25.29,55.64,948.24,555.80,332.52,601.07,-717.29,0.00
8419625,25.28,55.84,948.15,556.59,357.91,587.89,-679.69,0.00
8475306,25.29,55.75,948.18,556.28,298.83,568.36,-729.98,0.00
8531268,25.29,55.45,948.18,556.28,384.28,589.36,-855.47,0.00
8582664,25.28,55.48,948.20,556.11,349.61,540.53,-687.01,0.00
8634081,25.28,55.33,948.15,556.59,307.13,499.02,-726.07,0.00
8685605,25.29,55.41,948.16,556.52,335.45,513.18,-777.34,0.00
8738291,25.29,55.88,948.16,556.52,326.66,487.30,-769.53,0.00
8792344,25.28,55.84,948.14,556.66,272.46,541.99,-771.97,0.00
8846559,25.27,55.54,948.19,556.25,284.18,514.16,-789.55,0.00
8900778,25.28,55.65,948.18,556.35,277.34,530.76,-812.50,0.00
8960595,25.26,55.96,948.15,556.56,292.97,545.90,-772.46,0.00
9016217,25.28,55.84,948.15,556.59,293.46,560.55,-749.51,0.00
9071760,25.28,55.52,948.15,556.59,312.99,519.04,-729.00,0.00
9130123,25.27,55.84,948.16,556.49,316.89,528.32,-732.91,0.00
9181596,25.29,55.63,948.21,556.52,313.96,552.25,-745.12,0.00
9233278,25.29,56.05,948.16,556.28,348.14,523.93,-763.18,0.00
9286468,25.29,56.25,948.16,556.45,363.28,530.27,-805.66,0.00
9338323,25.30,55.97,948.21,556.07,319.82,505.86,-823.73,0.00
9396489,25.28,55.51,948.17,556.42,349.61,592.77,-766.60,0.00
9450527,25.27,55.86,948.16,556.49,351.07,547.85,-763.18,0.00
9504696,25.28,55.87,948.15,556.59,391.11,503.91,-765.62,0.00
9559747,25.29,55.38,948.21,556.04,341.80,560.06,-801.27,0.00
9615480,25.28,55.52,948.15,556.59,321.78,512.70,-725.10,0.00
9670954,25.29,55.37,948.16,556.45,382.81,614.26,-683.59,0.00
9726850,25.30,55.67,948.17,556.38,310.06,577.64,-666.99,0.00
9783086,25.29,55.47,948.25,555.73,438.96,645.02,-688.96,0.00
9837612,25.28,56.34,948.18,556.35,354.98,563.48,-672.36,0.00
9889477,25.29,55.65,948.16,556.52,451.17,585.45,-646.00,0.00
9941097,25.29,56.04,948.16,556.45,440.92,590.33,-662.60,0.00
9995527,25.31,55.81,948.11,556.96,445.80,589.36,-636.23,0.00
10049881,25.30,55.46,948.18,556.31,503.91,460.94,-564.94,0.00
10104191,25.28,56.21,948.15,556.59,544.92,599.61,-659.67,0.00
10158574,25.29,55.92,948.22,555.97,603.52,598.63,-627.93,0.00
10214048,25.29,55.71,948.16,556.45,561.04,522.46,-635.25,0.00
10274793,25.29,55.86,948.16,556.45,534.67,546.39,-688.48,0.00
10330911,25.29,55.55,948.16,556.45,543.95,525.39,-645.51,0.00
10387134,25.29,55.58,948.08,557.17,514.16,510.74,-641.60,0.00
10438657,25.30,56.14,948.13,556.79,599.61,711.91,-449.22,0.00
10490837,25.31,56.34,948.13,556.72,469.24,528.32,-603.52,0.00
10542475,25.30,56.34,948.09,557.10,161.13,337.40,-916.50,0.00
10595153,25.30,55.61,948.13,556.79,-1.95,319.34,-980.47,0.00
10649562,25.31,55.97,948.16,556.48,-6.84,609.86,-885.25,0.00
10703653,25.32,55.92,948.15,556.58,-3.91,576.17,-875.00,0.00
10762645,25.31,56.03,948.20,556.41,-30.76,495.61,-899.90,0.00
10817998,25.31,55.93,948.13,556.72,3.42,495.61,-860.84,0.00
10873472,25.31,56.27,948.08,556.48,16.11,472.66,-845.21,0.00
10929331,25.31,55.67,948.13,556.72,77.15,519.53,-851.07,0.00
10987818,25.31,56.46,948.08,557.20,90.33,537.11,-801.76,0.00
11039481,25.30,56.06,948.09,557.10,27.34,562.50,-783.20,0.00
11090954,25.32,56.46,948.15,556.58,84.96,543.95,-827.15,0.00
11142539,25.32,55.69,948.12,556.81,71.78,543.95,-834.47,0.00
11198296,25.32,56.12,948.18,556.98,41.99,489.26,-842.29,0.00
11252273,25.32,56.35,948.12,556.81,-32.71,544.92,-818.85,0.00
11306581,25.32,55.92,948.10,556.98,-52.25,545.90,-837.40,0.00
11360722,25.32,56.20,948.10,556.81,-44.43,491.21,-846.68,0.00
11415469,25.31,56.32,948.11,556.96,-79.10,497.07,-858.89,0.00
11470964,25.31,56.26,948.22,555.93,-80.08,462.89,-836.91,0.00
11526502,25.32,56.19,948.20,556.10,-50.78,497.07,-851.07,0.00
11582271,25.32,56.00,948.20,556.10,4.39,482.42,-854.00,0.00
11641399,25.32,56.43,948.21,556.03,-22.95,469.73,-872.56,0.00
11693195,25.32,55.99,948.15,556.58,3.42,478.52,-852.05,0.00
11744937,25.32,55.95,948.12,556.81,29.30,472.66,-871.09,0.00
11796487,25.32,57.04,948.13,556.51,82.52,441.89,-866.70,0.00
11850212,25.32,56.16,948.20,556.10,62.99,434.08,-866.21,0.00
11904124,25.31,56.52,948.11,556.88,60.55,433.11,-853.52,0.00
11958085,25.32,56.03,948.12,556.81,69.34,510.25,-896.00,0.00
12012164,25.32,56.50,948.21,556.03,115.23,414.55,-913.09,0.00
12072296,25.31,56.40,948.14,556.65,103.03,444.82,-892.09,0.00
12129599,25.31,55.98,948.19,556.96,137.70,480.47,-898.44,0.00
12185388,25.33,56.16,948.11,556.91,110.84,438.48,-874.51,0.00
12241758,25.32,56.24,948.10,557.05,107.42,461.91,-886.72,0.00
12293828,25.33,55.91,948.15,556.60,83.01,470.70,-890.62,0.00
12345393,25.31,56.42,948.13,556.72,0.98,459.96,-876.46,0.00
12397431,25.31,56.17,948.11,556.88,-5.37,523.93,-834.47,0.00
12450526,25.32,56.78,948.15,556.58,-52.25,563.96,-800.29,0.00
12504611,25.31,56.12,948.20,556.17,-69.34,546.87,-777.83,0.00
12559195,25.32,56.20,948.12,556.81,-75.68,534.18,-780.27,0.00
12613768,25.33,55.99,948.17,556.44,-54.69,538.57,-810.55,0.00
12668469,25.31,55.78,948.09,557.12,-86.43,500.49,-824.71,0.00
12723898,25.26,56.01,948.02,557.75,-59.08,563.48,-812.50,0.00
12779849,25.32,56.07,948.10,556.98,-35.16,546.39,-827.15,0.00
12835574,25.31,56.92,948.11,556.88,-80.57,580.08,-833.50,0.00
12892360,25.33,55.92,948.17,556.44,-37.60,531.25,-831.05,0.00
12944097,25.32,56.08,948.13,556.74,-73.24,542.97,-827.15,0.00
12999309,25.32,56.73,948.13,556.74,-54.69,538.57,-796.39,0.00
13050960,25.32,56.13,948.21,556.03,-77.15,554.69,-816.41,0.00
13104807,25.34,56.16,948.13,556.77,-36.62,527.83,-805.18,0.00
13158823,25.32,56.11,948.16,556.51,-43.95,565.43,-839.84,0.00
13212907,25.33,56.28,948.14,556.67,-35.16,502.44,-824.71,0.00
13267120,25.33,55.24,948.17,556.44,-19.53,539.06,-847.66,0.00
13322393,25.32,56.12,948.13,556.74,-41.02,516.60,-845.70,0.00
13377882,25.32,55.50,948.15,556.58,-52.73,524.90,-843.75,0.00
13438523,25.31,55.82,948.13,556.72,-33.69,505.37,-840.33,0.00
13495327,25.29,55.86,948.08,557.17,-29.30,514.65,-833.01,0.00
13546920,25.32,55.77,948.13,556.74,-30.76,515.14,-808.59,0.00
13598579,25.32,55.69,948.15,556.58,-18.55,550.78,-813.48,0.00
13650773,25.33,55.85,948.17,556.91,3.91,506.84,-820.80,0.00
13703751,25.31,55.88,948.14,556.65,-5.37,532.23,-859.86,0.00
13758393,25.32,55.58,948.13,556.74,-6.84,512.21,-871.09,0.00
13812605,25.31,55.16,948.20,556.17,-42.97,516.60,-891.11,0.00
13871373,25.31,55.58,948.14,556.65,5.86,529.30,-858.40,0.00
13926827,25.32,55.39,948.13,556.74,24.90,518.07,-831.54,0.00
13982431,25.32,55.02,948.16,556.51,-39.06,518.07,-847.17,0.00
14038125,25.31,55.31,948.11,556.88,-102.54,554.20,-822.27,0.00
14096571,25.32,55.72,948.18,556.27,-136.72,609.86,-770.02,0.00
14148553,25.32,55.65,948.16,556.51,-147.95,635.25,-736.82,0.00
14200064,25.31,55.49,948.14,556.65,-143.07,663.57,-710.45,0.00
14251722,25.31,55.03,948.11,556.88,-85.45,627.93,-700.20,0.00
14307528,25.31,55.10,948.20,556.17,-88.38,632.81,-716.80,0.00
14361538,25.32,55.06,948.15,556.58,-94.73,623.54,-737.79,0.00
14415600,25.32,55.09,948.15,556.58,-100.59,659.18,-755.37,0.00
14469779,25.31,55.28,948.11,556.88,-115.23,627.44,-760.25,0.00
14524579,25.31,55.23,948.11,556.88,-121.58,682.13,-751.46,0.00
14580335,25.32,55.38,948.13,556.74,-68.85,628.42,-741.70,0.00
14635914,25.32,55.77,948.12,556.81,-103.52,650.88,-730.96,0.00
14691538,25.32,55.02,948.07,557.29,-45.41,672.36,-715.82,0.00
14751023,25.31,55.00,948.13,556.72,-57.62,690.92,-687.50,0.00
14802613,25.32,55.08,948.15,556.58,31.74,777.34,-699.71,0.00
14854323,25.33,55.03,948.14,556.67,12.21,669.92,-658.20,0.00
14906124,25.32,55.34,948.12,556.81,-29.30,752.44,-668.95,0.00
14960124,25.32,54.85,948.13,556.74,17.09,716.80,-690.92,0.00
15016412,25.32,55.24,948.18,556.34,-38.09,655.27,-687.99,0.00
15070687,25.32,55.08,948.20,556.10,-64.45,638.18,-730.96,0.00
15125636,25.31,55.23,948.20,556.17,-52.25,643.55,-756.35,0.00
15185898,25.31,54.80,948.11,556.88,-45.41,693.85,-751.46,0.00
15241297,25.31,55.53,948.09,557.12,-36.13,643.07,-756.35,0.00
15297120,25.33,55.18,948.15,556.60,-62.99,664.06,-771.48,0.00
15353123,25.32,54.60,948.13,556.74,-57.13,661.13,-775.39,0.00
15404665,25.33,54.75,948.15,556.60,-51.27,715.82,-716.80,0.00
15456253,25.32,54.84,948.16,556.51,-23.93,747.07,-643.55,0.00
15507889,25.32,54.91,948.10,557.05,-32.71,752.93,-591.80,0.00
15560658,25.32,54.97,948.10,556.98,-27.83,718.26,-582.03,0.00
15618608,25.32,55.01,948.08,557.22,-39.55,770.51,-605.47,0.00
15672637,25.32,54.90,948.12,556.81,-42.97,733.40,-587.40,0.00
15727134,25.32,54.58,948.13,556.51,-38.57,748.54,-616.70,0.00
15782623,25.32,54.11,948.16,556.51,-41.99,774.90,-670.41,0.00
15837987,25.32,54.93,948.15,556.58,-48.83,740.23,-646.00,0.00
15893593,25.32,54.83,948.10,556.98,-23.93,703.12,-670.90,0.00
15951860,25.32,54.64,948.16,556.51,-18.55,699.22,-671.39,0.00
16003637,25.32,55.15,948.21,556.03,-39.55,700.20,-688.96,0.00
16055028,25.32,55.10,948.12,556.81,-42.48,689.94,-700.20,0.00
16109595,25.32,54.47,948.13,556.74,-16.60,732.42,-700.20,0.00
16162345,25.32,54.21,948.20,556.10,-23.44,706.05,-698.73,0.00
16216337,25.31,54.34,948.14,556.65,-27.83,694.82,-691.89,0.00
16270376,25.31,54.89,948.11,556.88,-3.91,690.43,-709.47,0.00
16324874,25.32,55.22,948.10,557.05,-24.41,691.89,-711.91,0.00
16379882,25.30,54.80,948.13,556.79,-6.84,699.71,-724.61,0.00
16435319,25.31,54.53,948.11,556.88,13.18,648.44,-727.05,0.00
16490836,25.32,54.91,948.16,556.51,-9.28,676.27,-733.89,0.00
16554292,25.32,54.64,948.13,556.74,-5.37,661.62,-726.07,0.00
16605806,25.32,54.67,948.16,556.51,30.76,629.88,-715.33,0.00
16657920,25.32,54.18,948.12,556.81,-0.98,669.92,-749.02,0.00
16709510,25.33,54.36,948.12,556.84,107.42,580.08,-777.34,0.00
16761158,25.33,55.42,948.17,556.84,97.17,599.12,-801.76,0.00
16815035,25.32,54.58,948.18,556.27,15.63,651.86,-863.28,0.00
16869044,25.33,54.59,948.15,556.60,-2.93,624.02,-1085.45,0.00
16923149,25.32,54.24,948.13,556.74,90.33,419.43,-1148.93,0.00
16982223,25.32,54.82,948.13,556.74,131.84,491.21,-998.54,0.00
17037987,25.32,54.33,948.15,556.58,129.88,526.86,-800.29,0.00
17093426,25.32,54.91,948.15,556.58,133.79,627.93,-595.70,0.00
17149025,25.33,54.99,948.22,555.96,197.27,604.98,-556.15,0.00
17205292,25.31,55.10,948.11,556.88,312.50,545.90,-597.17,0.00
17256824,25.33,54.63,948.14,556.20,154.30,672.36,-498.05,0.00
17308319,25.32,53.96,948.13,556.51,161.13,624.02,-676.27,0.00
17359955,25.32,54.48,948.13,556.74,214.84,757.81,-777.34,0.00
17416910,25.33,54.71,948.14,556.67,205.08,717.29,-647.95,0.00
17470954,25.32,54.87,948.12,556.81,133.30,691.89,-626.46,0.00
17525046,25.32,54.62,948.13,556.74,180.18,742.68,-682.13,0.00
17579267,25.32,54.91,948.12,556.81,192.38,735.84,-647.95,0.00
17634540,25.32,54.15,948.24,555.79,125.00,715.33,-594.73,0.00
17690094,25.32,54.58,948.13,556.74,122.56,732.42,-604.98,0.00
17745595,25.32,54.09,948.10,556.98,133.30,757.32,-605.96,0.00
17803998,25.31,54.96,948.13,557.43,135.74,773.93,-596.19,0.00
17861059,25.31,54.21,948.09,557.12,129.39,771.48,-596.19,0.00
17912587,25.31,54.26,948.11,556.88,152.83,762.70,-573.24,0.00
17964264,25.31,54.45,948.11,556.88,159.18,779.30,-580.08,0.00
18017534,25.31,54.88,948.08,556.96,172.85,767.09,-586.91,0.00
18071522,25.31,54.24,948.11,556.88,166.02,796.39,-584.96,0.00
18125573,25.32,54.43,948.16,556.51,146.48,805.18,-576.17,0.00
18179975,25.32,53.88,948.10,557.29,142.58,804.69,-625.49,0.00
18234649,25.31,54.18,948.13,556.72,145.02,840.33,-618.65,0.00
18295081,25.32,53.89,948.10,557.05,160.64,780.27,-487.79,0.00
18350608,25.32,54.82,948.13,556.51,147.46,675.78,-311.04,0.00
18409401,25.32,53.90,948.10,557.05,133.30,638.18,-159.67,0.00
18461025,25.32,54.77,948.15,556.58,162.11,670.41,-335.45,0.00
18512567,25.32,54.20,948.16,556.51,119.63,704.59,-529.79,0.00
18564634,25.26,54.44,948.04,557.75,123.05,581.54,-671.39,0.00
18616636,25.32,54.74,948.07,557.29,181.64,653.32,-552.73,0.00
18670607,25.32,54.54,948.07,557.29,116.70,600.59,-1052.25,0.00
18729529,25.32,54.99,948.13,556.74,112.79,528.32,-1286.13,0.00
18783896,25.33,55.20,948.11,556.91,32.71,245.12,-1210.45,0.00
18838558,25.32,55.66,948.10,557.05,-12.70,504.88,-1079.59,0.00
18894742,25.30,55.34,948.10,557.03,62.50,433.59,-856.45,0.00
18950292,25.31,55.34,948.19,556.24,13.18,443.85,-768.07,0.00
19006370,25.32,55.05,948.10,556.98,25.88,497.07,-720.70,0.00
19062466,25.31,56.13,948.06,557.36,76.17,537.60,-771.48,0.00
19113888,25.32,56.17,948.12,556.81,100.10,525.39,-879.39,0.00
19165323,25.31,55.93,948.14,556.65,-0.49,499.51,-901.86,0.00
19219751,25.32,55.90,948.12,556.81,56.64,479.00,-866.70,0.00
19273525,25.31,55.66,948.06,557.36,27.83,517.09,-870.12,0.00
19327832,25.31,56.52,948.09,557.12,-13.67,519.04,-797.36,0.00
19382103,25.33,56.11,948.17,556.37,34.67,557.62,-807.62,0.00
19436303,25.31,56.25,948.11,557.12,21.00,495.12,-902.83,0.00
19491889,25.32,56.07,948.10,556.98,12.21,441.41,-1019.53,0.00
19547264,25.32,55.78,948.16,556.51,69.34,358.89,-994.14,0.00
19602662,25.33,56.01,948.17,556.44,71.29,501.46,-958.98,0.00
19663884,25.33,56.27,948.14,556.67,100.59,455.57,-871.09,0.00
19715554,25.33,56.26,948.17,556.37,32.23,517.09,-780.27,0.00
19767235,25.32,56.04,948.13,556.74,49.32,598.14,-722.17,0.00
19819040,25.32,56.64,948.13,556.74,33.69,604.98,-691.89,0.00
19872117,25.32,56.33,948.15,557.53,10.74,630.86,-691.41,0.00
19926525,25.32,56.30,948.13,556.74,-6.35,600.10,-749.02,0.00
19980648,25.32,55.67,948.10,556.98,-118.65,618.16,-726.07,0.00
20034971,25.32,56.36,948.12,556.81,-164.06,686.52,-694.82,0.00
20094883,25.32,56.41,948.12,556.81,-157.71,710.94,-642.09,0.00
20150494,25.32,56.64,948.08,557.22,-101.56,754.88,-722.66,0.00
20206195,25.32,55.97,948.10,556.98,-54.69,609.86,-697.27,0.00
20264873,25.32,56.75,948.13,556.51,74.22,705.08,-628.42,0.00
20316603,25.32,56.25,948.10,556.74,81.54,714.36,-684.08,0.00
20368077,25.34,55.96,948.13,556.77,22.95,647.95,-730.96,0.00
20419603,25.33,56.40,948.11,556.91,21.48,603.52,-814.94,0.00
20471258,25.33,56.23,948.11,556.91,-2.93,595.70,-818.36,0.00
20529419,25.34,56.14,948.13,556.77,-0.49,582.52,-791.99,0.00
20583460,25.31,56.00,948.14,556.65,104.98,587.40,-804.20,0.00
20637838,25.32,56.31,948.13,556.74,83.01,513.67,-832.03,0.00
20694378,25.32,55.61,948.12,556.81,84.96,499.51,-862.30,0.00
20750015,25.32,55.92,948.13,556.74,155.27,510.25,-880.86,0.00
20805482,25.32,56.38,948.15,556.58,152.83,500.00,-869.63,0.00
20861319,25.33,55.37,948.15,556.60,178.71,568.36,-744.63,0.00
20917635,25.33,56.19,948.17,556.37,296.39,649.41,-712.89,0.00
20972718,25.33,55.72,948.08,557.15,363.77,588.87,-645.02,0.00
21024718,25.32,56.19,948.18,556.34,320.31,646.97,-683.59,0.00
21076523,25.33,55.78,948.17,556.44,317.87,658.20,-710.94,0.00
21130534,25.32,55.80,948.08,557.22,291.99,579.59,-656.74,0.00
21185008,25.32,56.30,948.16,556.51,305.66,659.67,-674.80,0.00
21239221,25.31,56.26,948.11,557.36,509.77,671.39,-639.65,0.00
21293814,25.31,55.88,948.14,556.65,426.76,590.82,-721.19,0.00
21349268,25.32,55.96,948.13,556.74,397.95,540.53,-668.46,0.00
21410103,25.33,55.72,948.12,556.84,433.59,700.68,-636.23,0.00
21465701,25.32,56.01,948.13,556.74,501.95,596.19,-562.99,0.00
21521919,25.32,55.52,948.24,555.79,487.30,636.23,-599.61,0.00
21573605,25.32,55.57,948.13,556.74,403.32,666.02,-673.83,0.00
21625301,25.32,55.99,948.10,556.98,413.57,614.75,-647.95,0.00
21677093,25.34,55.34,948.15,556.53,442.87,620.61,-684.08,0.00
21729957,25.33,56.01,948.15,556.60,427.25,608.40,-635.25,0.00
21783921,25.33,55.70,948.17,556.37,460.45,532.71,-524.41,0.00
21837950,25.33,55.38,948.15,556.60,411.13,533.69,-657.71,0.00
21896722,25.33,55.60,948.09,557.08,414.55,923.83,-628.42,0.00
21952007,25.32,55.61,948.13,556.74,384.77,439.45,-627.44,0.00
22007439,25.33,55.21,948.12,556.84,436.04,643.55,-716.80,0.00
22063394,25.33,55.62,948.23,555.89,353.52,624.51,-622.56,0.00
22121824,25.33,55.85,948.17,556.37,389.16,769.53,-711.43,0.00
22173672,25.32,55.74,948.10,557.05,370.61,586.43,-541.99,0.00
22225121,25.32,55.38,948.21,556.03,450.20,633.30,-604.49,0.00
22276624,25.32,55.68,948.13,556.74,395.02,675.78,-634.28,0.00
22332852,25.32,55.95,948.10,556.98,453.61,845.70,-500.49,0.00
22387254,25.31,55.90,948.14,556.65,543.46,592.77,-533.20,0.00
22441335,25.32,55.97,948.13,556.74,394.04,697.27,-576.66,0.00
22495594,25.32,54.82,948.13,556.74,473.14,691.89,-566.89,0.00
22550337,25.32,55.79,948.13,556.74,533.20,698.24,-537.11,0.00
22605810,25.32,55.61,948.08,557.22,440.43,577.64,-574.22,0.00
22661331,25.32,55.14,948.21,556.03,456.05,576.17,-634.77,0.00
22717217,25.33,55.72,948.17,556.37,411.13,651.86,-694.82,0.00
22776093,25.33,55.79,948.19,556.20,484.37,614.26,-518.07,0.00
22827464,25.32,55.46,948.13,556.74,479.98,563.48,-692.87,0.00
22878920,25.32,55.62,948.13,556.74,476.56,502.44,-741.70,0.00
22930472,25.32,55.71,948.16,556.51,470.70,560.55,-666.50,0.00
22984208,25.33,55.68,948.22,555.96,480.47,516.11,-705.57,0.00
23038120,25.32,55.39,948.16,556.51,441.89,527.34,-710.94,0.00
23092121,25.31,55.26,948.11,556.88,419.92,571.78,-707.03,0.00
23146498,25.33,55.69,948.06,557.39,429.20,545.90,-719.24,0.00
23206692,25.33,55.26,948.14,556.67,413.09,535.64,-714.84,0.00
23262161,25.32,55.77,948.12,556.81,419.43,558.59,-677.25,0.00
23317773,25.32,55.27,948.12,556.81,372.56,587.89,-728.52,0.00
23374107,25.33,55.93,948.19,556.20,455.57,378.91,-722.17,0.00
23425607,25.34,55.49,948.13,556.77,399.41,568.36,-760.74,0.00
23477123,25.33,55.73,948.14,556.67,393.55,477.05,-741.21,0.00
23530527,25.31,55.74,948.03,557.60,380.86,509.28,-722.17,0.00
23583413,25.32,55.01,948.16,556.51,357.42,585.45,-784.67,0.00
23641686,25.33,55.70,948.11,556.91,402.83,478.03,-746.58,0.00
23696164,25.32,55.76,948.15,556.58,362.30,482.91,-735.35,0.00
23750476,25.32,55.54,948.12,556.81,375.98,568.36,-773.44,0.00
23806267,25.31,55.53,948.14,556.65,364.26,562.01,-751.46,0.00
23861882,25.33,55.83,948.17,556.37,362.30,541.02,-741.70,0.00
23917595,25.33,55.57,948.12,556.84,362.30,527.83,-736.33,0.00
23976483,25.32,55.55,948.13,556.74,337.89,547.36,-732.91,0.00
24028408,25.34,55.92,948.15,556.53,348.14,530.76,-721.68,0.00
24082921,25.32,56.15,948.15,556.58,392.09,578.12,-762.21,0.00
24134671,25.32,55.71,948.13,556.74,397.46,525.39,-778.32,0.00
24187514,25.31,55.34,948.20,556.65,357.42,499.02,-761.23,0.00
24241504,25.32,55.32,948.10,557.05,366.70,538.09,-738.77,0.00
24295586,25.24,55.91,947.98,558.10,368.65,541.02,-730.47,0.00
24349761,25.32,55.21,948.12,557.05,355.96,548.83,-734.86,0.00
24404476,25.31,55.67,948.11,556.88,353.03,540.04,-759.28,0.00
24460262,25.32,55.55,948.15,556.58,345.21,522.46,-744.63,0.00
24555120,25.33,56.09,948.15,556.60,224.12,456.54,-732.42,0.00
24613684,25.32,55.75,948.10,556.98,493.65,556.64,-694.82,0.00
24665134,25.32,55.63,948.10,556.98,384.77,562.01,-722.66,0.00
24716900,25.33,56.16,948.14,556.67,254.39,488.77,-792.97,0.00
24768396,25.34,55.26,948.15,556.53,286.13,492.19,-814.45,0.00
24819975,25.34,55.16,948.15,557.01,262.70,484.37,-833.01,0.00
24874158,25.33,55.45,948.19,556.20,248.05,458.01,-857.91,0.00
24928212,25.33,55.60,948.12,556.84,257.32,504.88,-870.61,0.00
24982396,25.34,55.43,948.13,556.30,261.72,492.19,-841.31,0.00
25037120,25.32,55.45,948.10,556.98,265.14,494.63,-835.45,0.00
25092823,25.33,55.63,948.11,556.91,274.90,488.77,-824.71,0.00
25148395,25.33,55.95,948.17,556.44,247.07,465.33,-831.54,0.00
25204277,25.33,55.31,948.15,556.60,240.72,573.24,-886.23,0.00
