time_us,temp_C,hum_pct,press_hPa,altitude_m,accelX,accelY,accelZ,voltage_V
6763646,24.31,59.87,948.12,556.87,-51.27,750.49,-715.33,0.00
6817770,24.30,59.49,948.13,556.77,-309.57,629.88,-422.85,0.00
6872460,24.30,59.32,948.08,557.18,168.46,759.77,-687.50,0.00
6927886,24.30,59.81,948.14,556.70,-109.37,711.43,-616.70,0.00
6983433,24.30,59.47,948.08,557.18,-41.99,805.66,-627.93,0.00
7039302,24.31,59.69,948.10,557.04,-86.43,791.99,-634.28,0.00
7100617,24.32,59.50,948.19,556.25,-176.27,765.14,-764.16,0.00
7152297,24.33,59.90,948.12,556.82,-126.95,650.39,-726.07,0.00
7203829,24.32,59.94,948.19,556.25,-140.62,718.26,-633.79,0.00
7255471,24.31,59.37,948.10,557.04,-176.76,725.10,-653.32,0.00
7308154,24.30,59.11,948.03,557.65,-123.05,694.82,-689.45,0.00
7362141,24.32,59.86,948.17,556.42,-203.12,674.32,-671.39,0.00
7416164,24.31,59.84,948.07,557.27,-159.18,700.20,-708.98,0.00
7470601,24.33,59.90,948.18,556.35,-422.85,616.21,-593.75,0.00
7530516,24.31,59.86,948.12,556.87,-129.88,700.20,-624.02,0.00
7585861,24.31,60.04,948.15,556.56,-133.79,736.82,-664.55,0.00
7641639,24.33,59.67,948.18,556.28,-168.95,731.93,-607.42,0.00
7699882,24.32,59.82,948.11,556.96,-133.30,794.92,-507.81,0.00
7751661,24.31,59.95,948.12,556.80,-145.51,768.07,-602.05,0.00
7803394,24.33,59.50,948.12,556.82,-124.51,738.77,-671.87,0.00
7855030,24.34,59.68,948.14,556.68,-62.01,763.18,-529.79,0.00
7907041,24.32,59.06,948.11,556.89,-154.30,754.39,-605.96,0.00
7960960,24.33,59.55,948.18,556.35,-45.41,765.14,-675.29,0.00
8019223,24.33,59.54,948.15,556.59,-36.13,781.25,-717.29,0.00
8073830,24.33,60.09,948.13,556.75,-93.26,738.28,-654.30,0.00
8128601,24.34,59.80,948.14,556.68,-42.48,758.30,-643.55,0.00
8184126,24.34,59.76,948.16,556.45,-24.90,761.72,-625.00,0.00
8239642,24.33,59.04,948.18,556.35,-84.96,748.05,-658.20,0.00
8295313,24.33,59.53,948.18,556.28,-69.34,723.14,-610.35,0.00
8351469,24.33,59.62,948.18,556.35,-54.20,734.37,-654.79,0.00
8402863,24.33,59.68,948.16,556.52,-72.75,741.70,-678.71,0.00
8457366,24.34,59.75,948.11,556.92,-48.34,740.23,-658.20,0.00
8509126,24.34,59.51,948.11,556.92,-103.52,716.80,-711.91,0.00
8562983,24.33,59.59,948.09,557.06,-24.90,687.01,-813.48,0.00
8616992,24.33,59.98,948.10,556.99,-92.77,969.73,-629.88,0.00
8671196,24.33,59.30,948.13,556.75,-142.58,739.75,-553.22,0.00
8725388,24.33,59.30,948.18,556.35,-70.31,721.68,-595.21,0.00
8780766,24.33,59.68,948.10,556.75,-122.56,750.00,-691.41,0.00
8836660,24.33,59.73,948.10,556.99,-126.95,625.00,-602.05,0.00
8897573,24.34,59.90,948.16,556.45,-149.90,706.05,-622.56,0.00
8953895,24.34,59.51,948.14,556.68,-146.48,629.88,-659.67,0.00
9005601,24.34,59.55,948.09,557.09,-230.47,577.64,-708.01,0.00
9057278,24.34,59.85,948.09,557.09,-329.59,559.08,-742.68,0.00
9109049,24.34,59.88,948.14,556.68,-367.68,521.48,-723.63,0.00
9161889,24.34,59.74,948.12,556.85,-342.29,481.93,-698.73,0.00
9216049,24.34,59.48,948.06,556.85,-246.09,426.76,-809.08,0.00
9271905,24.35,59.77,948.07,557.26,-313.96,382.81,-893.07,0.00
9330666,24.35,59.48,948.13,556.78,-389.65,322.75,-1100.10,0.00
9385955,24.35,59.82,948.13,556.78,-371.58,324.22,-946.29,0.00
9442001,24.34,59.65,948.23,555.90,-377.93,422.85,-921.87,0.00
9497534,24.35,59.82,948.18,556.31,-332.03,407.23,-844.73,0.00
9555927,24.35,59.36,948.16,556.48,-286.62,385.74,-794.92,0.00
9607646,24.34,59.28,948.11,556.92,-336.91,542.48,-877.44,0.00
9659213,24.34,59.33,948.15,556.61,-244.63,405.76,-759.28,0.00
9711013,24.34,59.27,948.14,556.68,-240.23,380.37,-843.26,0.00
9767099,24.35,59.32,948.11,556.95,-263.18,475.10,-914.06,0.00
9821087,24.35,59.42,948.11,556.95,-220.70,381.84,-909.18,0.00
9875458,24.36,59.35,948.15,556.57,-226.56,406.25,-885.25,0.00
9929603,24.36,59.52,948.17,556.40,-227.05,367.68,-841.31,0.00
9984306,24.35,59.77,948.10,556.31,-177.25,358.89,-905.76,0.00
10040014,24.36,60.32,948.12,556.88,-179.20,323.24,-934.08,0.00
10095483,24.36,59.34,948.14,556.88,-171.39,322.27,-937.99,0.00
10151421,24.36,60.15,948.17,556.40,-133.30,374.51,-909.67,0.00
10210856,24.36,59.39,948.15,556.57,-181.15,380.37,-882.32,0.00
10262354,24.36,60.12,948.12,556.81,-187.01,344.73,-892.58,0.00
10313893,24.36,60.04,948.17,556.40,-107.91,335.94,-947.27,0.00
10365536,24.37,59.95,948.19,556.26,-152.83,336.91,-925.29,0.00
10419402,24.36,59.57,948.17,556.40,-135.74,389.16,-905.76,0.00
10473768,24.36,59.42,948.10,557.05,-191.41,418.46,-861.82,0.00
10528024,24.36,59.77,948.15,556.57,-151.86,353.03,-911.13,0.00
10582223,24.35,59.75,948.16,556.95,-193.36,317.87,-958.01,0.00
10642559,24.36,59.88,948.17,556.40,-229.00,316.89,-908.69,0.00
10698060,24.37,59.29,948.10,556.97,-263.18,349.61,-842.77,0.00
10754176,24.36,59.47,948.15,556.57,-299.32,330.08,-883.79,0.00
10810469,24.36,59.65,948.10,557.05,-288.09,304.69,-912.60,0.00
10861994,24.37,59.83,948.17,556.43,-287.11,288.09,-920.90,0.00
10913870,24.36,60.15,948.12,556.88,-262.70,314.94,-914.06,0.00
10965521,24.36,59.51,948.12,556.81,-249.02,326.17,-867.68,0.00
11018259,24.37,59.63,948.16,556.50,-246.09,386.23,-826.17,0.00
11076508,24.36,59.67,948.10,557.05,-250.49,406.25,-862.30,0.00
11130503,24.36,59.46,948.09,557.12,-212.40,413.09,-888.67,0.00
11184613,24.36,60.19,948.10,557.05,-236.33,441.41,-924.80,0.00
11239811,24.36,60.11,948.10,557.05,-213.87,439.94,-909.67,0.00
11295593,24.36,60.05,948.12,556.81,-192.87,448.73,-842.29,0.00
11351049,24.37,59.79,948.13,556.74,-214.84,456.05,-819.82,0.00
11409312,24.39,59.89,948.16,556.46,-206.05,437.01,-797.36,0.00
11460642,24.37,59.75,948.13,556.74,-222.17,426.76,-847.17,0.00
11514895,24.37,59.71,948.13,556.74,-191.89,503.91,-893.55,0.00
11566431,24.38,60.01,948.17,556.36,-215.33,532.23,-841.31,0.00
11619069,24.37,59.96,948.10,556.97,-156.25,564.94,-780.76,0.00
11672956,24.36,59.79,948.15,556.57,-22.95,592.29,-675.78,0.00
11727316,24.38,59.77,948.12,556.84,97.17,754.39,-526.86,0.00
11781350,24.37,59.30,948.14,556.67,143.07,970.70,-416.50,0.00
11835967,24.39,59.68,948.16,556.46,133.30,1021.00,-319.82,0.00
11891271,24.39,59.16,948.11,556.93,157.71,963.38,-231.45,0.00
11952024,24.39,59.92,948.19,556.22,181.15,954.59,-296.87,0.00
12010401,24.37,60.12,948.13,556.74,91.80,929.69,-323.73,0.00
12061927,24.38,59.68,948.13,556.77,70.31,932.62,-333.50,0.00
12116897,24.37,59.55,948.14,556.67,118.65,900.39,-350.10,0.00
12169205,24.37,59.68,948.14,556.67,73.73,885.25,-340.82,0.00
12220850,24.37,60.30,948.14,557.14,90.33,903.81,-299.80,0.00
12275324,24.37,59.88,948.14,556.67,63.48,930.18,-278.81,0.00
12329296,24.37,59.47,948.09,557.14,77.15,907.23,-240.23,0.00
12383389,24.37,59.96,948.06,556.67,154.30,917.97,-336.43,0.00
12442770,24.39,60.03,948.16,556.46,224.61,932.62,-329.10,0.00
12498232,24.39,59.61,948.17,556.39,136.72,950.68,-340.82,0.00
12553955,24.38,59.60,948.13,557.00,194.82,822.75,-293.46,0.00
12609576,24.37,59.92,948.09,557.14,195.31,823.24,-306.64,0.00
12665881,24.38,59.87,948.07,557.24,258.30,926.27,-322.75,0.00
12718000,24.37,60.00,948.11,556.91,294.43,923.83,-404.79,0.00
12769881,24.38,59.89,948.10,557.00,336.91,835.94,-583.01,0.00
12821640,24.38,59.91,948.13,556.77,117.19,868.16,-641.11,0.00
12878909,24.39,59.97,948.14,556.63,143.55,883.30,-625.49,0.00
12933034,24.39,60.16,948.17,556.39,98.14,896.00,-695.31,0.00
12987324,24.40,59.46,948.12,556.79,-84.96,801.76,-737.30,0.00
13041967,24.35,59.60,948.04,557.50,-274.90,695.31,-666.50,0.00
13097401,24.39,59.50,948.17,556.39,-269.53,704.10,-452.15,0.00
13153069,24.40,59.58,948.13,556.72,-180.18,711.43,-464.36,0.00
13208766,24.40,59.23,948.12,556.79,-235.84,615.72,-605.96,0.00
13267237,24.41,59.15,948.17,556.42,-288.09,536.62,-831.54,0.00
13321705,24.40,59.78,948.16,556.49,-269.04,685.55,-921.39,0.00
13373232,24.41,59.37,948.14,556.65,-181.64,751.46,-797.36,0.00
13424830,24.40,60.03,948.13,557.44,-167.48,788.09,-661.13,0.00
13477553,24.39,59.79,948.14,556.63,-253.91,796.87,-653.32,0.00
13531590,24.39,59.33,948.14,556.63,-159.18,772.95,-577.64,0.00
13585654,24.39,59.52,948.14,556.63,-12.70,734.37,-657.23,0.00
13640242,24.38,60.03,948.07,557.24,-9.77,690.92,-698.73,0.00
13694960,24.41,59.36,948.15,556.58,-136.23,646.00,-744.63,0.00
13755763,24.41,59.55,948.20,556.11,-108.40,649.41,-704.10,0.00
13811316,24.40,59.43,948.15,556.56,-158.69,636.23,-666.99,0.00
13869663,24.41,59.46,948.09,557.13,-126.46,695.80,-716.80,0.00
13921362,24.40,59.31,948.11,556.96,-62.99,682.62,-621.09,0.00
13973010,24.41,60.15,948.09,557.13,-18.55,609.37,-773.44,0.00
14024723,24.40,59.79,948.11,556.96,86.91,642.09,-637.21,0.00
14076629,24.40,60.01,948.16,556.49,64.94,670.90,-795.41,0.00
14130641,24.41,59.54,948.12,556.82,18.07,615.72,-741.21,0.00
14189601,24.42,59.35,948.14,556.68,36.13,596.19,-830.57,0.00
14243966,24.43,59.52,948.12,556.85,1.95,623.05,-761.72,0.00
14298811,24.42,59.19,948.14,556.68,-91.31,582.52,-820.80,0.00
14354429,24.42,59.54,948.13,556.75,-74.71,587.40,-761.72,0.00
14410087,24.41,59.71,948.07,557.30,-192.38,538.09,-786.62,0.00
14465848,24.42,59.84,948.14,556.68,-184.57,583.01,-774.90,0.00
14522113,24.42,59.05,948.11,556.92,-123.54,569.34,-810.06,0.00
14574226,24.43,59.68,948.13,556.78,-96.68,587.40,-736.33,0.00
14628694,24.41,59.45,948.09,557.06,-96.19,575.20,-833.98,0.00
14680283,24.42,60.16,948.14,556.68,-69.34,570.80,-777.34,0.00
14734113,24.41,59.81,948.11,556.89,-123.54,557.62,-797.85,0.00
14788068,24.42,59.29,948.10,556.99,-108.40,598.63,-787.11,0.00
14842164,24.41,60.00,948.09,557.06,-83.98,628.91,-778.81,0.00
14896283,24.43,60.24,948.12,556.85,-34.18,699.71,-587.40,0.00
14951471,24.43,60.11,948.12,556.85,-70.31,643.07,-912.60,0.00
15009555,24.43,59.72,948.15,556.61,108.40,652.34,-786.62,0.00
15070116,24.43,59.52,948.10,557.02,-243.16,575.20,-797.85,0.00
15126358,24.43,60.39,948.15,556.61,41.02,556.64,-436.04,0.00
15177930,24.43,59.88,948.12,556.85,109.37,601.56,-731.45,0.00
15229500,24.42,59.81,948.14,556.68,46.39,632.81,-775.39,0.00
15281463,24.42,59.43,948.14,556.68,120.61,576.66,-794.43,0.00
15334209,24.43,59.81,948.18,556.30,125.98,402.83,-1103.03,0.00
15388274,24.42,59.30,948.08,556.92,155.76,785.64,-672.85,0.00
15442762,24.43,59.64,948.15,556.54,130.37,755.37,-617.68,0.00
15501302,24.44,59.78,948.13,556.71,182.62,660.16,-764.16,0.00
15556952,24.43,60.16,948.07,557.26,-37.60,639.65,-778.81,0.00
15612425,24.43,59.25,948.13,556.78,153.81,692.38,-564.94,0.00
15667934,24.44,59.47,948.13,556.71,28.32,594.24,-616.21,0.00
15726350,24.44,59.81,948.20,556.16,110.84,544.43,-556.15,0.00
15778371,24.43,59.72,948.13,556.78,229.98,643.55,-1010.25,0.00
15830066,24.44,59.75,948.08,557.19,300.78,959.96,-700.68,0.00
15881992,24.44,59.79,948.20,556.16,-26.37,619.14,-727.05,0.00
15933609,24.44,59.78,948.17,556.40,162.60,606.93,-794.43,0.00
15987503,24.46,59.62,948.14,556.67,162.60,540.04,-836.91,0.00
16041742,24.38,59.48,948.05,557.48,125.00,665.53,-768.07,0.00
16095826,24.43,59.91,948.18,556.30,227.54,788.09,-538.09,0.00
16150066,24.43,59.74,948.10,557.02,100.59,644.53,-798.83,0.00
16205655,24.43,59.50,948.09,557.09,164.55,744.63,-722.17,0.00
16261122,24.44,59.84,948.08,557.19,99.12,718.75,-560.06,0.00
16316642,24.43,59.84,948.09,557.09,125.49,713.38,-841.80,0.00
16374990,24.43,59.80,948.10,557.02,12.21,461.43,-870.12,0.00
16429524,24.43,60.13,948.13,557.02,141.11,672.36,-732.42,0.00
16481161,24.44,59.73,948.16,557.42,39.55,689.45,-798.34,0.00
16532977,24.44,59.62,948.06,557.35,96.19,666.50,-811.04,0.00
16585826,24.44,59.79,948.09,557.12,21.00,572.27,-740.23,0.00
16640279,24.44,59.80,948.09,557.12,-56.64,529.30,-721.19,0.00
16694512,24.44,59.83,948.12,557.12,50.78,557.62,-767.58,0.00
16748812,24.45,59.29,948.15,556.57,197.27,690.92,-700.20,0.00
16803639,24.45,59.41,948.16,556.50,-36.13,529.30,-766.11,0.00
16864263,24.45,59.29,948.10,556.98,29.30,524.90,-800.78,0.00
16919821,24.44,59.91,948.14,556.64,170.41,610.35,-802.25,0.00
16978185,24.45,59.78,948.13,556.74,25.88,629.88,-488.77,0.00
17030095,24.46,59.42,948.15,556.60,136.23,706.54,-896.97,0.00
17081524,24.46,59.86,948.14,556.67,189.94,636.72,-757.81,0.00
17133095,24.44,59.82,948.12,556.88,113.28,663.57,-884.28,0.00
17184728,24.45,59.42,948.19,556.26,201.17,633.30,-690.43,0.00
17238637,24.45,59.53,948.15,556.57,126.95,624.02,-741.70,0.00
17296977,24.45,59.81,948.19,556.26,106.45,530.76,-688.48,0.00
17351137,24.45,59.84,948.10,557.05,194.82,660.16,-737.79,0.00
17406220,24.45,59.51,948.19,556.26,112.79,599.61,-708.01,0.00
17461719,24.45,59.48,948.18,556.33,282.71,680.66,-727.05,0.00
17517209,24.45,59.51,948.15,556.57,-38.57,529.79,-730.96,0.00
17572838,24.45,59.78,948.16,556.50,179.20,631.84,-790.53,0.00
17629083,24.45,59.84,948.12,556.81,229.00,722.17,-589.36,0.00
17680639,24.45,59.26,948.10,557.05,83.98,626.95,-602.54,0.00
17735397,24.45,59.25,948.10,556.50,126.95,722.17,-796.39,0.00
17787385,24.44,59.61,948.12,556.88,180.18,742.19,-392.58,0.00
17843478,24.38,59.68,947.96,558.26,156.25,753.42,-704.59,0.00
17897832,24.46,59.47,948.14,557.38,114.75,338.87,-643.07,0.00
17952154,24.46,59.48,948.14,556.67,168.46,747.56,-524.41,0.00
18006528,24.45,60.17,948.13,556.74,156.25,744.14,-708.98,0.00
18061960,24.45,59.49,948.21,556.02,202.64,716.80,-687.50,0.00
18117882,24.45,59.42,948.16,556.50,17.09,665.04,-559.08,0.00
18178971,24.46,59.85,948.17,556.43,60.06,643.07,-496.58,0.00
18235013,24.46,59.00,948.06,557.38,460.45,294.92,-704.10,0.00
18286997,24.43,59.52,948.06,557.33,18.07,654.30,-756.84,0.00
18338375,24.45,60.17,948.10,556.98,213.38,685.55,-664.55,0.00
18389930,24.47,59.69,948.11,556.93,111.33,503.91,-849.61,0.00
18443196,24.46,59.66,948.15,556.60,147.95,538.09,-835.45,0.00
18497099,24.47,59.07,948.13,556.76,153.32,549.80,-761.23,0.00
18551518,24.46,59.39,948.19,556.19,262.21,588.38,-848.14,0.00
18609798,24.47,59.34,948.10,557.00,256.35,651.37,-877.44,0.00
18699508,24.46,60.05,948.12,556.84,268.55,721.68,-673.83,0.00
18755552,24.47,59.84,948.18,556.29,345.21,668.46,-745.61,0.00
18810919,24.47,59.73,948.14,556.69,164.06,612.30,-524.90,0.00
18869158,24.40,59.69,948.04,557.51,122.56,644.53,-557.13,0.00
18920532,24.47,59.69,948.14,556.69,258.30,668.95,-570.31,0.00
18971973,24.47,59.85,948.10,557.00,283.20,749.02,-642.58,0.00
19023867,24.47,59.51,948.05,557.41,328.12,818.36,-608.89,0.00
19075679,24.48,59.70,948.14,556.86,238.28,798.83,-563.48,0.00
19133740,24.47,59.76,948.14,556.69,338.38,873.05,-277.83,0.00
19188287,24.48,59.06,948.12,556.86,259.77,817.38,-474.12,0.00
19242614,24.47,59.89,948.16,556.46,333.50,833.98,-467.29,0.00
19297433,24.48,59.34,948.13,556.79,221.19,900.39,-511.72,0.00
19353632,24.48,59.72,948.07,557.27,259.77,907.23,-393.55,0.00
19409316,24.47,59.39,948.14,556.69,230.47,836.43,-337.40,0.00
19465405,24.47,59.36,948.08,557.17,267.09,808.59,-502.44,0.00
19521675,24.48,59.92,948.10,557.03,307.13,847.17,-587.40,0.00
19576267,24.48,59.84,948.21,556.08,348.63,750.49,-69.82,0.00
19627828,24.48,59.32,948.06,557.34,333.98,718.26,-644.04,0.00
19679474,24.48,59.48,948.13,556.79,195.31,604.98,-786.62,0.00
19733316,24.49,59.47,948.11,556.49,163.09,639.16,-744.63,0.00
19787301,24.48,59.50,948.15,556.55,223.63,986.82,-333.50,0.00
19841432,24.48,59.84,948.15,556.55,92.29,656.74,-675.29,0.00
19896034,24.49,60.09,948.13,556.72,123.05,584.96,-756.35,0.00
19951406,24.48,59.77,948.21,556.08,77.15,623.54,-699.22,0.00
20012156,24.49,59.68,948.11,556.89,177.25,663.57,-722.66,0.00
20067862,24.48,59.23,948.07,557.27,140.14,634.77,-692.38,0.00
20124222,24.49,59.61,948.13,556.72,174.32,651.37,-728.03,0.00
20175931,24.49,59.45,948.08,557.20,117.68,574.71,-772.95,0.00
20227568,24.48,59.05,948.14,556.62,198.24,657.23,-760.25,0.00
20279862,24.49,59.41,948.13,556.25,194.34,695.80,-817.87,0.00
20332716,24.49,59.95,948.11,556.96,156.25,648.93,-750.00,0.00
20386701,24.49,59.44,948.11,556.96,129.88,739.26,-830.57,0.00
20445091,24.49,59.53,948.19,556.25,62.50,639.16,-900.88,0.00
20499282,24.48,59.59,948.15,556.55,221.68,702.15,-708.98,0.00
20554529,24.50,59.49,948.12,556.82,186.04,692.38,-698.24,0.00
20610069,24.49,59.65,948.14,556.65,90.33,530.27,-558.11,0.00
20667001,24.50,59.92,948.13,556.75,179.69,651.86,-665.04,0.00
20728048,24.50,59.50,948.12,556.82,261.72,770.51,-760.25,0.00
20779575,24.50,59.77,948.12,556.82,234.37,638.67,-760.25,0.00
20831522,24.50,59.08,948.18,556.35,178.22,691.41,-619.63,0.00
20886177,24.48,59.58,948.13,556.55,258.79,765.14,-723.14,0.00
20938881,24.49,60.07,948.06,557.37,125.49,622.56,-727.05,0.00
20993676,24.44,58.96,948.13,556.71,209.96,655.76,-864.26,0.00
21047685,24.49,59.74,948.14,556.65,103.03,537.60,-732.91,0.00
21102201,24.49,59.63,948.11,556.96,164.06,503.42,-595.70,0.00
21156915,24.49,60.35,948.17,556.42,287.11,578.61,-631.35,0.00
21212332,24.50,60.24,948.12,556.82,212.40,670.90,-874.02,0.00
21267812,24.49,59.92,948.11,556.89,86.43,637.21,-786.62,0.00
21331486,24.50,59.77,948.18,556.35,201.66,749.02,-345.70,0.00
21382985,24.49,59.25,948.14,556.65,217.29,623.05,-767.58,0.00
21435205,24.41,60.09,947.99,558.01,443.36,830.08,-920.90,0.00
21486852,24.49,60.03,948.06,557.37,314.94,739.75,-561.04,0.00
21538658,24.50,59.95,948.18,556.35,354.98,755.37,-543.95,0.00
21593037,24.50,59.81,948.15,556.58,159.67,695.80,-443.36,0.00
21647227,24.52,59.57,948.09,557.09,188.96,646.00,-482.42,0.00
21701514,24.52,60.05,948.17,556.37,347.17,673.83,-664.06,0.00
21760997,24.52,59.65,948.09,557.09,217.29,731.45,-719.24,0.00
21816474,24.52,60.20,948.13,556.54,550.78,921.87,-808.59,0.00
21872316,24.52,59.67,948.12,556.85,236.82,525.88,-823.73,0.00
21928354,24.52,59.43,948.15,556.54,93.26,512.70,-581.05,0.00
21984432,24.52,59.50,948.15,556.61,239.26,481.93,-323.24,0.00
22035846,24.51,60.07,948.11,556.92,223.14,668.46,-114.26,0.00
22087278,24.51,60.20,948.14,556.68,615.23,338.38,-274.41,0.00
22138886,24.52,59.67,948.15,556.61,393.55,708.50,-20.51,0.00
22191544,24.52,59.57,948.15,556.61,956.54,47.85,298.34,0.00
22249894,24.51,60.20,948.11,556.92,1387.21,252.44,117.19,0.00
22303899,24.52,59.79,948.13,556.78,505.86,-329.59,63.96,0.00
22358403,24.52,59.71,948.12,556.85,15.14,-643.55,-58.11,0.00
22413711,24.52,59.71,948.20,556.13,418.95,-521.48,-102.05,0.00
22469278,24.52,60.09,948.15,556.61,578.12,-411.13,-331.05,0.00
22524846,24.52,59.87,948.20,556.13,1124.02,-557.62,-914.06,0.00
22583187,24.54,59.90,948.20,556.09,1999.94,-772.46,-1131.84,0.00
22634759,24.53,60.02,948.17,556.40,1999.94,-1139.65,-1479.98,0.00
22689434,24.54,59.89,948.19,556.26,1999.94,-1055.66,-1376.46,0.00
22741692,24.52,60.17,948.18,556.30,1999.94,-1127.44,-1593.26,0.00
22794568,24.54,60.28,948.13,556.74,1999.94,-1151.86,-2000.00,0.00
22848711,24.54,60.03,947.99,558.00,-117.68,61.52,7.81,0.00
22952857,24.54,59.90,948.08,557.21,-37.60,46.39,19.04,0.00
23007211,24.54,60.47,948.15,556.57,-36.13,45.41,58.11,0.00
23061930,24.55,60.04,948.09,557.07,-27.83,37.60,50.29,0.00
23117361,24.54,59.78,948.07,557.28,-13.18,45.90,42.97,0.00
23177923,24.55,60.16,948.03,557.62,2.44,54.20,35.16,0.00
23236289,24.54,59.85,947.97,558.17,-4.88,54.69,31.74,0.00
23287901,24.55,60.14,948.03,557.62,7.81,50.29,35.16,0.00
23339364,24.54,60.35,947.97,558.17,16.60,44.92,26.37,0.00
23390966,24.55,59.78,947.98,558.03,-0.49,41.02,46.39,0.00
23442624,24.55,60.05,947.96,558.27,5.37,42.97,33.69,0.00
23496725,24.55,60.22,947.93,558.50,12.21,54.20,36.62,0.00
23553215,24.55,60.40,947.92,558.57,3.91,55.18,45.41,0.00
23611916,24.56,59.70,947.97,558.20,15.63,58.59,45.90,0.00
23666610,24.56,59.79,947.94,558.43,6.35,58.11,25.88,0.00
23722624,24.55,60.40,947.90,558.74,44.92,63.48,46.88,0.00
23778106,24.54,60.02,947.97,558.17,23.44,88.38,51.27,0.00
23833757,24.56,60.09,947.99,557.96,42.97,101.56,73.24,0.00
23889991,24.56,59.69,947.99,557.96,56.15,116.21,70.31,0.00
23941609,24.55,60.27,948.09,557.07,1999.94,1999.94,695.80,0.00
23993337,24.56,60.02,948.08,557.17,1028.81,253.91,-430.66,0.00
24044972,24.57,59.92,948.12,556.62,537.60,591.80,56.15,0.00
24101920,24.56,60.18,948.03,557.65,617.68,692.87,173.34,0.00
24156488,24.56,60.08,948.16,556.22,777.34,345.70,-143.55,0.00
24210569,24.56,59.75,948.16,556.46,480.47,729.49,84.47,0.00
24265131,24.57,59.92,948.14,556.62,799.80,920.41,255.86,0.00
24320375,24.56,59.62,948.13,556.77,1012.21,1230.96,447.27,0.00
24375830,24.56,59.94,948.13,556.77,790.53,1101.07,862.79,0.00
24431347,24.56,59.77,948.11,556.93,868.65,1222.66,625.98,0.00
24489761,24.57,60.11,948.14,556.62,771.97,1098.14,750.49,0.00
24544343,24.57,59.56,948.14,556.62,580.57,840.33,489.75,0.00
24596238,24.55,59.60,948.07,557.31,329.10,766.11,556.15,0.00
24647831,24.56,59.90,948.11,556.93,340.82,729.49,468.26,0.00
24700545,24.58,60.18,948.17,556.41,458.01,847.66,295.41,0.00
24755052,24.57,59.75,948.17,556.39,254.39,1072.27,454.59,0.00
