time_us,temp_C,hum_pct,press_hPa,altitude_m,accelX,accelY,accelZ,voltage_V
7767667,23.75,57.18,948.20,556.18,881.35,-558.59,-15.63,0.00
7826096,23.75,56.56,948.20,556.18,660.16,-690.43,581.05,0.00
7877578,23.75,57.37,948.14,556.65,508.30,-596.68,-253.91,0.00
7929236,23.76,56.85,948.15,556.58,938.48,-387.21,84.47,0.00
7981171,23.76,56.97,948.18,556.28,994.63,-288.09,-8.30,0.00
8036965,23.76,56.79,948.12,556.82,708.50,-618.16,-98.63,0.00
8091257,23.76,56.89,948.13,556.75,1536.13,-520.51,-152.83,0.00
8145270,23.76,57.21,948.12,556.82,944.34,-303.71,40.53,0.00
8199336,23.76,56.89,948.16,556.51,763.18,-375.98,355.47,0.00
8253957,23.76,56.44,948.13,556.75,882.81,-699.71,27.83,0.00
8309307,23.76,56.90,948.15,556.58,749.02,-291.99,-133.79,0.00
8364685,23.76,57.23,948.18,556.28,746.58,-254.39,131.84,0.00
8420179,23.76,57.12,948.16,556.51,931.64,-209.96,217.77,0.00
8476451,23.76,57.39,948.15,556.58,933.59,-30.27,194.34,0.00
8531198,23.76,57.16,948.16,556.51,-173.83,432.62,83.98,0.00
8582845,23.76,56.84,948.15,556.58,892.58,459.47,197.27,0.00
8634561,23.76,57.32,948.18,556.28,886.23,859.86,499.02,0.00
8688480,23.77,56.98,948.19,556.21,926.27,831.05,431.15,0.00
8742539,23.76,57.30,948.13,556.75,375.49,1034.18,22.46,0.00
8796685,23.76,57.05,948.18,556.35,587.89,771.48,532.23,0.00
8850936,23.76,56.99,948.20,556.11,595.21,587.89,289.55,0.00
8906309,23.77,57.08,948.22,555.97,715.33,547.85,239.26,0.00
8966880,23.77,56.79,948.17,556.37,590.33,710.45,326.66,0.00
9022611,23.76,57.07,948.16,556.51,436.04,831.54,450.68,0.00
9078859,23.76,56.81,948.16,556.51,609.86,667.48,268.07,0.00
9130410,23.77,56.80,948.16,556.44,397.95,844.73,293.95,0.00
9181880,23.76,56.92,948.18,556.28,355.96,820.80,416.50,0.00
9233601,23.76,57.32,948.16,556.51,395.51,751.95,312.50,0.00
9288077,23.76,56.96,948.08,557.23,453.61,1070.80,504.88,0.00
9342355,23.70,57.18,948.03,557.59,394.53,709.96,438.48,0.00
9400881,23.76,57.32,948.16,556.51,445.31,888.18,478.52,0.00
9455202,23.75,57.54,948.11,556.96,230.96,701.66,468.26,0.00
9510646,23.76,57.11,948.10,556.99,264.65,966.31,193.36,0.00
9566607,23.76,57.21,948.12,556.82,-139.65,1243.65,453.12,0.00
9622762,23.76,57.21,948.12,556.82,227.05,902.34,488.77,0.00
9681228,23.76,57.45,948.18,556.35,271.00,844.73,439.45,0.00
9732889,23.77,57.57,948.15,556.61,283.69,858.89,467.77,0.00
9784513,23.77,57.07,948.16,556.68,343.75,786.13,396.00,0.00
9836171,23.76,57.21,948.10,556.99,316.89,814.45,440.92,0.00
9892918,23.77,56.69,948.16,556.44,337.89,893.55,457.52,0.00
9947104,23.77,57.41,948.14,556.68,308.11,726.56,350.10,0.00
10001322,23.77,57.05,948.16,556.44,344.73,741.70,405.76,0.00
10055581,23.77,56.97,948.15,556.61,787.60,1202.64,506.35,0.00
10110303,23.76,57.36,948.10,556.99,426.27,613.77,430.66,0.00
10166211,23.71,57.04,948.02,557.69,481.93,836.43,391.11,0.00
10221944,23.76,57.04,948.15,556.58,602.54,632.32,547.85,0.00
10277545,23.77,57.12,948.12,556.85,523.44,710.94,311.04,0.00
10336962,23.77,56.90,948.12,556.85,487.30,779.30,419.43,0.00
10388395,23.77,57.32,948.09,557.08,727.54,632.81,246.09,0.00
10439940,23.76,57.20,948.13,556.75,734.37,592.77,202.15,0.00
10491693,23.76,57.16,948.13,556.75,991.21,312.01,232.91,0.00
10545534,23.77,57.23,948.17,556.37,809.08,48.34,256.35,0.00
10599559,23.76,56.95,948.15,556.58,960.94,-110.35,231.45,0.00
10654330,23.76,56.96,948.13,556.75,606.93,-777.34,330.57,0.00
10708546,23.78,57.47,948.18,556.30,965.33,-215.82,336.91,0.00
10768853,23.77,57.29,948.17,556.37,1065.92,-233.89,245.12,0.00
10824434,23.78,57.14,948.11,556.95,883.30,-187.01,380.37,0.00
10880054,23.77,57.00,948.15,556.61,816.41,-218.26,391.60,0.00
10936659,23.77,57.03,948.15,556.37,959.96,-248.05,377.44,0.00
10988606,23.77,57.45,948.17,556.37,873.54,-194.82,371.58,0.00
11040132,23.79,57.36,948.18,556.33,920.41,-188.48,356.45,0.00
11091760,23.77,57.31,948.09,557.08,890.14,-225.59,402.83,0.00
11144492,23.78,57.42,948.19,556.23,879.39,-240.72,346.19,0.00
11202821,23.77,57.36,948.09,557.08,916.99,-220.21,326.17,0.00
11256933,23.78,57.62,948.13,556.78,914.55,-200.68,348.14,0.00
11311545,23.78,57.48,948.13,556.71,881.84,-319.82,344.73,0.00
11366847,23.78,57.77,948.13,556.78,676.27,-94.24,277.34,0.00
11422343,23.79,56.97,948.12,556.88,1116.70,-78.61,231.93,0.00
11477871,23.78,57.27,948.13,556.78,488.28,-468.26,-965.33,0.00
11536265,23.78,57.47,948.10,557.02,747.56,-290.04,-718.26,0.00
11587783,23.77,57.47,948.14,556.68,732.91,-185.55,-863.28,0.00
11642265,23.78,57.45,948.13,556.71,950.68,-140.14,-739.75,0.00
11694083,23.77,57.21,948.09,557.08,634.77,-374.02,-748.54,0.00
11747018,23.77,57.06,948.15,556.61,633.79,-284.18,-769.53,0.00
11800899,23.77,57.72,948.06,557.32,588.38,-347.17,-653.32,0.00
11854867,23.78,57.78,948.15,556.54,597.66,-324.71,-688.96,0.00
11908998,23.78,57.36,948.15,556.54,672.85,-292.48,-670.41,0.00
11963586,23.78,57.53,948.15,556.54,475.10,-352.05,-622.07,0.00
12018933,23.78,57.50,948.15,556.54,389.16,-344.73,-589.36,0.00
12079157,23.78,57.46,948.13,556.71,320.80,-377.93,-945.31,0.00
12139197,23.78,57.19,948.08,557.18,331.54,-394.53,-1147.95,0.00
12190793,23.78,57.50,948.15,556.54,449.22,-356.45,-516.60,0.00
12242223,23.78,57.67,948.13,556.47,458.98,-352.54,-705.08,0.00
12294284,23.78,57.13,948.08,557.18,201.66,-267.58,-1512.21,0.00
12345856,23.79,57.43,948.15,556.57,188.96,-417.97,-1492.68,0.00
12399648,23.79,57.71,948.15,556.57,586.91,-308.59,-285.16,0.00
12453569,23.78,57.91,948.13,556.71,532.23,-411.62,-42.97,0.00
12511983,23.78,57.29,948.10,557.02,198.73,-304.20,-1709.96,0.00
12566961,23.78,57.51,948.11,556.47,508.79,-500.00,-1410.64,0.00
12622646,23.79,57.45,948.12,556.88,806.15,-147.95,1494.63,0.00
12678227,23.79,57.38,948.12,556.88,431.64,-365.72,-95.70,0.00
12734037,23.79,57.61,948.14,556.64,1505.86,49.32,-1491.21,0.00
12790276,23.79,57.26,948.14,556.64,1013.67,-159.67,720.21,0.00
12841833,23.78,57.30,948.08,557.18,498.54,-191.89,621.58,0.00
12893329,23.79,57.42,948.15,556.57,853.03,-52.25,111.82,0.00
12948077,23.79,58.03,948.12,556.88,1278.81,27.83,21.00,0.00
13002011,23.80,57.89,948.09,557.14,960.94,-87.40,251.46,0.00
13056836,23.79,57.95,948.09,557.11,952.64,-100.59,284.67,0.00
13110920,23.80,57.83,948.11,556.90,907.23,-13.67,232.42,0.00
13165492,23.79,57.65,948.15,556.57,1046.88,44.43,202.64,0.00
13220742,23.79,57.75,948.02,557.76,1041.99,2.44,219.73,0.00
13276206,23.80,57.76,948.14,556.67,846.19,-80.57,227.05,0.00
13331788,23.81,57.72,948.17,556.36,1004.39,156.74,222.17,0.00
13390206,23.79,57.50,948.15,556.57,937.01,335.45,271.48,0.00
13444772,23.79,58.07,948.15,556.57,840.33,316.41,139.65,0.00
13496659,23.80,57.44,948.11,556.90,841.31,626.46,233.40,0.00
13548438,23.80,57.99,948.11,556.67,634.77,638.18,235.84,0.00
13601238,23.80,57.98,948.14,556.67,720.70,707.52,202.15,0.00
13655742,23.80,57.41,948.10,556.97,699.71,689.94,299.32,0.00
13709868,23.79,56.88,948.12,556.81,740.72,719.73,241.21,0.00
13764269,23.80,57.35,948.17,556.43,637.70,709.47,243.65,0.00
13819132,23.81,57.50,948.12,556.83,634.28,673.34,231.93,0.00
13879825,23.80,57.21,948.06,557.38,650.39,621.09,270.51,0.00
13935546,23.80,57.73,948.11,556.90,925.29,426.76,151.37,0.00
13993988,23.79,57.82,948.10,557.04,801.76,522.46,-61.52,0.00
14045488,23.80,57.94,948.14,556.67,1236.82,793.46,103.52,0.00
14096961,23.79,58.07,948.12,556.81,655.27,291.50,-184.57,0.00
14148525,23.80,57.44,948.17,556.43,510.25,139.65,-521.00,0.00
14200825,23.81,58.05,948.15,556.60,667.97,215.82,-1086.43,0.00
14254689,23.81,57.81,948.16,556.53,773.44,85.94,-1062.01,0.00
14313010,23.82,57.70,948.14,556.69,559.57,95.21,-1054.20,0.00
14367169,23.81,57.75,948.17,556.36,512.70,-10.74,-875.49,0.00
14421853,23.81,58.00,948.07,557.31,551.27,70.31,-826.66,0.00
14477317,23.81,57.53,948.18,556.29,500.98,-52.73,-887.70,0.00
14532771,23.81,57.59,948.23,555.88,509.28,33.69,-801.27,0.00
14588866,23.80,57.85,948.14,557.14,513.67,30.27,-841.31,0.00
14645202,23.81,57.54,948.13,556.76,529.30,67.38,-799.32,0.00
14696908,23.81,57.43,948.21,556.05,514.65,53.22,-843.26,0.00
14751772,23.82,58.13,948.16,556.46,537.60,91.80,-817.38,0.00
14803619,23.82,57.49,948.16,556.46,538.57,45.90,-891.11,0.00
14857651,23.81,57.88,948.13,556.76,535.64,110.35,-859.37,0.00
14911862,23.81,58.09,948.17,556.36,548.83,78.12,-843.75,0.00
14967239,23.82,58.25,948.16,556.46,526.86,114.75,-793.95,0.00
15024161,23.81,57.54,948.17,556.83,547.85,134.28,-893.07,0.00
15079634,23.77,57.31,948.11,556.92,580.57,165.53,-821.29,0.00
15135280,23.81,58.18,948.18,556.76,535.16,125.49,-856.93,0.00
15191005,23.82,58.27,948.20,556.15,567.38,162.60,-758.79,0.00
15252229,23.81,58.04,948.17,556.36,579.10,27.83,-828.61,0.00
15303898,23.81,58.01,948.17,556.36,550.29,86.43,-808.11,0.00
15355304,23.81,57.80,948.10,557.00,523.93,85.45,-899.90,0.00
15456918,23.81,57.85,948.13,556.76,553.71,103.03,-845.21,0.00
15509744,23.82,57.65,948.17,556.38,667.97,302.73,-650.39,0.00
15563757,23.83,57.40,948.19,556.24,864.26,365.23,-262.70,0.00
15617732,23.83,58.13,948.15,556.55,818.36,405.76,-18.07,0.00
15671993,23.83,57.71,948.21,556.01,874.51,568.36,-70.31,0.00
15731516,23.82,57.76,948.14,556.62,763.18,604.49,62.50,0.00
15787329,23.83,57.91,948.21,556.01,814.94,634.28,-15.63,0.00
15842956,23.81,57.72,948.18,556.29,733.89,505.37,168.95,0.00
15901614,23.82,57.62,948.17,556.38,744.63,506.35,116.70,0.00
15953126,23.82,57.55,948.11,556.93,855.96,616.70,125.98,0.00
16004655,23.82,58.31,948.16,556.46,821.78,605.47,196.78,0.00
16056989,23.83,58.13,948.10,557.03,833.01,529.79,118.16,0.00
16108676,23.82,57.74,948.08,557.17,788.09,476.56,114.26,0.00
16167299,23.81,57.58,948.10,557.00,864.75,434.57,190.43,0.00
16221541,23.81,57.80,948.13,556.76,858.89,430.18,208.01,0.00
16275849,23.82,58.30,948.17,556.38,934.08,363.28,135.74,0.00
16330577,23.83,57.97,948.10,557.03,894.53,333.98,259.28,0.00
16385985,23.83,57.86,948.08,557.20,936.52,126.95,176.27,0.00
16441445,23.83,57.97,948.16,556.48,944.82,278.81,238.77,0.00
16497279,23.82,58.13,948.09,557.10,914.06,204.59,259.77,0.00
16553613,23.82,57.87,948.14,556.62,929.69,204.10,204.59,0.00
16608272,23.82,57.95,948.09,557.10,916.02,35.16,225.10,0.00
16660112,23.82,57.34,948.20,556.15,833.98,9.77,215.33,0.00
16711742,23.83,57.82,948.18,556.31,767.58,20.02,223.63,0.00
16765613,23.83,58.05,948.10,557.03,727.54,453.61,216.80,0.00
16819603,23.82,57.75,948.14,556.62,823.24,685.55,346.68,0.00
16873684,23.82,58.05,948.09,557.10,653.32,1110.35,379.88,0.00
16927854,23.82,57.99,948.20,556.15,145.02,1106.93,472.17,0.00
16983165,23.84,57.80,948.17,556.41,-11.72,974.61,380.37,0.00
17038984,23.84,58.18,948.20,556.17,28.32,947.75,415.53,0.00
17099614,23.83,57.46,948.18,556.31,-50.29,895.51,452.64,0.00
17155851,23.83,58.20,948.18,556.31,-130.37,914.55,343.26,0.00
17207522,23.84,58.25,948.11,556.89,-246.09,903.81,346.19,0.00
17259127,23.83,58.03,948.16,556.48,-326.17,860.35,347.66,0.00
17310903,23.83,58.03,948.10,557.03,-301.76,509.28,310.06,0.00
17363766,23.82,57.81,948.17,556.38,-536.62,944.82,284.67,0.00
17418140,23.84,57.87,948.15,556.58,-574.22,874.51,267.58,0.00
17472564,23.84,57.65,948.18,556.34,-612.79,656.74,130.86,0.00
17531354,23.84,58.10,948.22,555.94,-765.14,679.20,148.44,0.00
17586812,23.83,57.91,948.08,557.20,-679.20,504.39,166.02,0.00
17642437,23.83,58.06,948.08,557.20,-283.20,394.04,327.64,0.00
17697958,23.83,58.51,948.15,556.55,-720.21,1453.61,643.07,0.00
17756280,23.84,58.08,948.20,556.17,87.40,1094.24,571.29,0.00
17807981,23.84,57.87,948.12,556.82,325.68,665.04,330.57,0.00
17861702,23.84,58.28,948.12,556.82,486.82,812.99,298.34,0.00
17913306,23.83,58.25,948.13,556.72,766.11,552.25,229.49,0.00
17969117,23.82,58.13,948.09,557.10,720.70,457.03,141.60,0.00
18023775,23.84,58.31,948.09,557.13,762.70,676.76,325.20,0.00
18077849,23.85,58.46,948.18,556.27,666.99,543.46,348.14,0.00
18132085,23.85,58.19,948.10,556.99,671.39,561.04,370.12,0.00
18186763,23.84,58.45,948.17,556.41,584.96,692.87,409.67,0.00
18242213,23.85,58.92,948.11,556.92,709.47,711.91,297.85,0.00
18298084,23.85,57.93,948.11,556.92,625.49,665.04,439.94,0.00
18353685,23.85,58.10,948.08,557.15,618.16,696.29,491.70,0.00
