time_us,temp_C,hum_pct,press_hPa,altitude_m,accelX,accelY,accelZ,voltage_V
7783376,23.18,54.98,948.12,556.83,138.18,-51.76,1007.32,0.00
7837854,23.19,55.17,948.13,556.76,147.95,-44.43,1004.88,0.00
7889288,23.19,55.07,948.14,556.69,135.25,-53.71,1010.25,0.00
7941718,23.20,55.65,948.20,556.14,137.70,-46.88,1009.28,0.00
7994398,23.19,54.91,948.14,556.69,138.67,-45.90,1008.79,0.00
8048323,23.20,55.29,948.13,556.79,136.23,-50.29,1008.79,0.00
8102677,23.19,55.01,948.19,556.21,145.02,-55.18,1020.51,0.00
8156851,23.19,55.14,948.16,556.52,135.25,-41.50,1010.25,0.00
8211556,23.19,54.95,948.16,556.45,153.32,-49.32,1017.58,0.00
8271769,23.20,54.75,948.15,556.55,145.02,-54.20,1008.30,0.00
8327254,23.20,55.37,948.17,556.38,134.28,-55.18,1001.46,0.00
8385567,23.21,55.37,948.16,556.48,144.53,-53.71,1006.84,0.00
8437004,23.21,54.83,948.16,556.48,130.86,-50.29,1011.23,0.00
8488727,23.19,54.87,948.16,556.76,133.79,-41.50,1004.88,0.00
8540370,23.19,55.37,948.10,557.00,135.25,-52.25,1005.86,0.00
8592116,23.20,54.67,948.14,556.62,144.04,-43.46,1004.88,0.00
8646078,23.20,54.95,948.13,556.79,140.14,-50.29,1014.65,0.00
8700191,23.18,55.13,948.12,556.83,145.02,-51.27,1014.65,0.00
8758844,23.18,54.85,948.18,556.35,128.91,-49.80,1011.23,0.00
8813707,23.19,55.23,948.16,556.45,141.11,-58.11,1011.72,0.00
8869563,23.19,54.74,948.10,557.00,134.28,-44.92,1016.11,0.00
8925217,23.20,54.84,948.17,556.38,146.97,-45.90,1007.81,0.00
8981016,23.20,55.03,948.14,556.62,141.60,-48.83,1019.53,0.00
9037246,23.20,54.99,948.21,556.07,143.07,-45.41,1001.46,0.00
9088820,23.20,55.42,948.09,557.09,148.44,-50.29,1011.23,0.00
9140345,23.20,55.29,948.12,556.86,132.32,-44.43,1006.84,0.00
9195104,23.21,54.62,948.19,556.24,147.46,-47.85,1014.65,0.00
9249191,23.20,55.30,948.09,557.09,140.62,-45.90,1013.67,0.00
9306706,23.20,55.33,948.13,556.79,146.97,-41.50,1013.18,0.00
9360881,23.21,54.72,948.13,556.72,149.41,-47.36,1007.32,0.00
9415112,23.20,54.89,948.10,557.02,141.11,-46.88,1012.21,0.00
9470966,23.19,55.09,948.08,557.16,146.97,-54.69,1015.14,0.00
9526431,23.20,54.99,948.12,556.86,137.70,-43.46,1015.62,0.00
9582576,23.21,55.30,948.13,556.72,141.60,-48.34,1007.32,0.00
9643965,23.21,54.86,948.11,556.88,147.46,-45.90,1015.14,0.00
9695896,23.21,55.20,948.13,556.72,143.07,-41.50,1004.88,0.00
9747528,23.22,54.78,948.15,556.58,150.88,-45.41,1010.74,0.00
9799165,23.20,55.15,948.18,556.31,147.46,-52.73,1006.35,0.00
9852439,23.21,55.14,948.11,556.65,145.51,-54.69,1009.28,0.00
9906612,23.21,55.24,948.16,556.48,134.28,-47.85,1008.30,0.00
9960846,23.21,54.95,948.16,556.48,135.74,-57.13,1021.00,0.00
10015612,23.20,55.23,948.06,557.33,146.48,-41.02,1010.74,0.00
10075846,23.21,54.87,948.13,556.72,137.70,-57.62,1019.04,0.00
10131485,23.21,54.83,948.11,556.95,130.86,-45.41,1009.77,0.00
10187337,23.21,55.32,948.16,556.48,151.37,-53.71,1005.37,0.00
10245744,23.21,55.20,948.17,556.41,130.86,-44.92,1016.60,0.00
10297258,23.21,54.95,948.11,556.88,140.62,-43.95,1012.21,0.00
10380612,23.21,54.72,948.17,556.41,146.97,-54.20,1004.39,0.00
10432112,23.20,54.73,948.12,556.86,137.21,-47.85,1007.81,0.00
10484191,23.21,54.85,948.11,556.88,143.07,-43.95,1017.09,0.00
10538025,23.20,55.39,948.09,557.09,153.32,-49.32,1011.72,0.00
10596316,23.21,54.94,948.11,556.95,144.53,-51.76,1022.46,0.00
10650815,23.21,55.05,948.11,556.95,132.81,-51.76,1012.21,0.00
10705482,23.21,55.12,948.11,556.88,129.88,-43.95,1010.25,0.00
10761353,23.22,54.81,948.15,556.58,135.74,-50.78,1009.77,0.00
10816843,23.21,54.98,948.11,556.88,142.58,-51.76,1004.88,0.00
10872563,23.21,54.75,948.11,556.95,147.95,-45.41,1003.42,0.00
10928777,23.20,54.74,948.10,557.02,147.95,-55.18,1009.77,0.00
10980298,23.21,54.84,948.08,557.19,137.21,-54.20,1014.16,0.00
11034860,23.21,54.97,948.11,556.88,142.09,-62.99,1004.88,0.00
11086562,23.21,54.79,948.11,556.95,140.62,-40.53,1020.51,0.00
11140480,23.22,54.77,948.18,556.34,147.95,-36.62,1001.46,0.00
11194563,23.20,55.13,948.13,556.79,144.53,-55.66,1016.11,0.00
11248824,23.20,55.17,948.13,556.79,135.25,-56.15,1018.55,0.00
11303427,23.23,54.81,948.13,556.74,136.72,-44.92,1006.84,0.00
11358843,23.22,54.59,948.07,557.29,144.53,-52.25,1010.74,0.00
11414430,23.22,54.41,948.12,556.82,138.67,-41.50,1007.32,0.00
11475123,23.23,54.68,948.14,556.67,145.02,-56.15,1014.16,0.00
11531141,23.22,54.83,948.12,556.82,128.42,-57.13,1001.46,0.00
11582642,23.22,55.29,948.20,556.10,132.32,-55.18,1016.11,0.00
11634141,23.23,55.04,948.16,556.74,143.07,-55.18,1009.28,0.00
11685777,23.23,55.11,948.08,556.50,141.60,-48.34,1011.23,0.00
11738996,23.23,55.09,948.18,556.27,148.93,-57.62,1000.98,0.00
11792966,23.23,54.94,948.17,556.43,134.77,-47.36,1008.30,0.00
11846915,23.21,54.88,948.11,556.88,129.39,-59.08,1015.62,0.00
11905159,23.23,55.01,948.10,556.98,137.70,-54.20,1009.77,0.00
11960337,23.22,55.07,948.12,556.82,144.04,-50.78,1007.81,0.00
12015675,23.22,54.77,948.15,556.58,143.55,-58.59,1016.11,0.00
12071123,23.23,54.87,948.14,556.67,151.86,-42.97,1016.60,0.00
12131040,23.22,54.72,948.15,556.58,145.51,-47.85,1014.16,0.00
12182728,23.23,54.74,948.13,556.74,127.44,-50.78,1008.79,0.00
12234263,23.21,54.69,948.09,557.12,135.74,-42.48,1014.65,0.00
12286414,23.22,54.42,948.12,556.82,129.39,-41.99,1002.44,0.00
12342373,23.23,55.02,948.18,556.50,127.44,-43.46,1007.81,0.00
12396349,23.23,54.90,948.08,557.15,146.97,-53.22,1006.35,0.00
12450389,23.23,55.04,948.10,556.98,131.35,-55.66,1000.00,0.00
12504580,23.22,55.10,948.12,556.82,133.79,-58.59,1003.42,0.00
12559625,23.21,55.04,948.11,556.88,134.77,-49.80,1018.07,0.00
12615357,23.21,55.17,948.14,556.65,128.42,-45.41,1007.81,0.00
12670885,23.23,54.71,948.17,556.43,142.09,-46.39,1000.98,0.00
12726744,23.24,54.70,948.13,556.77,142.58,-51.27,1008.79,0.00
12786429,23.23,55.14,948.11,556.91,148.93,-42.97,1004.39,0.00
12837898,23.24,54.71,948.15,556.60,160.64,-47.85,1016.11,0.00
12890029,23.24,54.37,948.12,556.84,132.81,-60.06,1007.32,0.00
12941678,23.23,54.78,948.10,556.98,142.58,-50.78,1005.37,0.00
12995568,23.23,54.72,948.14,556.67,137.21,-55.66,1011.72,0.00
13049988,23.23,55.02,948.11,556.67,140.14,-55.66,1021.00,0.00
13104082,23.24,55.02,948.15,556.53,142.58,-53.22,1011.23,0.00
13158776,23.25,54.84,948.16,556.46,138.18,-47.85,1013.67,0.00
13219178,23.24,55.02,948.17,556.37,158.69,-48.83,1019.53,0.00
13274636,23.23,55.09,948.14,556.67,136.72,-49.80,1017.09,0.00
13330558,23.24,54.53,948.09,557.08,146.00,-39.55,1009.77,0.00
13387159,23.24,54.85,948.13,556.77,143.07,-57.62,1009.77,0.00
13438848,23.24,55.21,948.15,556.60,159.18,-51.76,1001.46,0.00
13491103,23.24,55.29,948.15,556.53,135.74,-47.36,1011.72,0.00
13542869,23.23,54.87,948.10,556.98,149.90,-58.11,1005.86,0.00
13595740,23.23,55.08,948.14,556.67,148.44,-53.22,1006.84,0.00
13654594,23.25,54.97,948.16,556.46,150.88,-49.80,1011.72,0.00
13708853,23.23,54.82,948.10,556.98,133.79,-60.06,1000.00,0.00
13763499,23.24,54.96,948.15,556.53,146.48,-42.97,1021.48,0.00
13818961,23.25,54.99,948.14,556.70,140.14,-42.48,1016.60,0.00
13874559,23.25,54.88,948.16,556.46,146.00,-64.94,1008.30,0.00
13930272,23.25,54.54,948.16,556.46,141.11,-50.29,1014.16,0.00
13988742,23.24,54.36,948.15,556.60,136.23,-51.76,1005.86,0.00
14040336,23.23,54.50,948.11,556.91,130.86,-60.55,1007.32,0.00
14091976,23.24,54.38,948.15,556.53,134.28,-37.11,1011.23,0.00
14146819,23.24,55.02,948.15,556.53,140.62,-49.32,1014.65,0.00
14200159,23.25,54.80,948.14,556.70,140.14,-51.76,1012.21,0.00
14254269,23.25,54.52,948.14,556.70,147.46,-55.66,1008.30,0.00
14308428,23.25,54.92,948.11,556.94,132.32,-62.50,1013.18,0.00
14362608,23.25,54.75,948.11,556.70,130.86,-43.46,1014.16,0.00
14417292,23.25,54.89,948.14,556.70,145.51,-47.36,1006.35,0.00
14472719,23.25,55.00,948.11,556.94,148.44,-52.25,1008.79,0.00
14528191,23.23,55.00,948.11,556.91,136.23,-51.27,1018.07,0.00
14591883,23.23,54.37,948.19,556.20,137.70,-45.90,1013.67,0.00
14643499,23.25,55.02,948.16,556.46,151.37,-58.59,1009.77,0.00
14695120,23.25,54.86,948.20,556.39,144.53,-54.20,1025.39,0.00
14746811,23.26,55.03,948.15,556.56,144.04,-47.85,1010.74,0.00
14798608,23.25,54.82,948.14,556.63,142.09,-46.39,1003.42,0.00
14852596,23.25,54.83,948.17,556.39,148.44,-56.15,1008.79,0.00
14906692,23.25,54.84,948.14,556.70,138.18,-51.27,1018.55,0.00
14960947,23.25,54.35,948.14,556.70,131.35,-49.32,1020.51,0.00
15022168,23.26,54.67,948.18,556.32,141.60,-59.57,1015.14,0.00
15077548,23.25,55.00,948.11,556.94,136.72,-53.71,1012.21,0.00
15133152,23.24,54.73,948.12,556.84,144.53,-34.67,1014.65,0.00
15188640,23.24,55.17,948.13,556.77,143.55,-46.39,1009.77,0.00
15244709,23.24,54.79,948.13,556.77,133.79,-51.76,1012.70,0.00
15296523,23.25,55.05,948.14,556.70,134.77,-60.06,996.09,0.00
15347915,23.25,54.89,948.16,556.46,154.79,-48.34,996.58,0.00
15399602,23.25,54.86,948.11,556.94,136.72,-52.25,1004.39,0.00
15456678,23.24,54.57,948.13,556.77,141.60,-47.85,1008.30,0.00
15510608,23.25,54.42,948.20,556.16,135.74,-46.88,1015.14,0.00
15564624,23.25,55.17,948.17,556.39,130.37,-50.78,1009.28,0.00
15618775,23.24,55.08,948.13,556.77,141.11,-56.64,1007.81,0.00
15673976,23.24,55.10,948.13,556.77,136.72,-49.32,1005.86,0.00
15729307,23.25,54.57,948.16,556.46,127.93,-47.85,1013.67,0.00
15784762,23.26,54.86,948.10,557.04,139.65,-57.13,1008.30,0.00
15843094,23.26,54.77,948.24,555.78,151.86,-56.15,1016.11,0.00
15897730,23.25,54.57,948.14,556.70,141.11,-56.64,1007.81,0.00
15949211,23.25,54.81,948.14,556.70,150.88,-44.92,1017.58,0.00
16000815,23.25,54.54,948.11,556.94,146.97,-52.73,1006.35,0.00
16053511,23.27,54.65,948.11,556.90,136.23,-53.71,1018.07,0.00
16107499,23.25,55.02,948.14,556.63,153.81,-60.06,1004.88,0.00
16161535,23.26,54.73,948.13,556.49,147.95,-54.20,1009.77,0.00
16216045,23.26,55.08,948.16,556.49,137.70,-59.57,1012.21,0.00
16270677,23.27,54.69,948.14,556.66,134.77,-45.90,999.02,0.00
16331087,23.26,55.34,948.08,557.20,154.30,-48.34,1008.79,0.00
16386612,23.26,54.57,948.23,555.85,148.93,-58.11,1010.25,0.00
16445196,23.26,54.72,948.18,556.32,142.09,-56.15,1010.74,0.00
16497539,23.25,55.13,948.20,556.16,135.74,-43.46,1006.35,0.00
16548980,23.27,54.49,948.20,556.11,151.37,-38.09,1005.86,0.00
16600539,23.26,55.12,948.18,556.32,138.18,-42.97,1011.23,0.00
16652759,23.26,54.63,948.18,556.32,151.37,-47.85,1008.79,0.00
16706612,23.26,54.46,948.12,556.80,145.02,-34.18,1015.14,0.00
16764980,23.26,55.19,948.13,556.73,142.58,-49.80,1011.23,0.00
16819162,23.27,54.98,948.14,556.66,145.02,-52.73,1012.70,0.00
16873847,23.27,54.59,948.15,556.59,145.02,-54.20,1007.32,0.00
16929316,23.27,54.69,948.14,556.66,139.65,-41.50,1010.25,0.00
16984768,23.27,54.86,948.17,556.42,145.51,-50.29,1019.04,0.00
17040775,23.26,54.63,948.16,556.49,141.11,-53.22,1021.97,0.00
17097141,23.26,55.10,948.13,556.73,150.88,-60.06,1011.23,0.00
17148670,23.27,54.98,948.17,556.42,141.11,-61.52,1013.18,0.00
17200148,23.26,55.25,948.11,556.97,151.86,-56.15,1013.67,0.00
17251777,23.27,54.39,948.11,556.90,140.14,-53.22,1007.81,0.00
17304503,23.27,55.18,948.22,555.95,150.88,-55.66,997.56,0.00
17358515,23.27,54.97,948.18,556.35,147.46,-42.97,1008.79,0.00
17412563,23.27,55.07,948.12,556.83,136.72,-44.92,1006.35,0.00
17466717,23.27,54.79,948.15,556.59,142.58,-57.13,1002.44,0.00
17521406,23.27,55.09,948.19,556.18,140.62,-52.25,1006.35,0.00
17576844,23.26,55.00,948.12,556.80,134.28,-48.34,1002.93,0.00
17632333,23.26,55.07,948.13,556.73,133.79,-55.66,1010.25,0.00
17695965,23.28,55.06,948.13,556.99,142.09,-49.80,1009.77,0.00
17747469,23.27,54.53,948.14,556.66,129.88,-63.48,1014.16,0.00
17798927,23.27,55.05,948.12,556.83,131.35,-57.13,1007.32,0.00
17853295,23.28,54.90,948.18,556.28,134.77,-53.71,1013.18,0.00
17905053,23.27,54.95,948.12,556.83,140.62,-46.88,1020.51,0.00
17958922,23.26,54.61,948.13,556.73,144.53,-60.55,1006.35,0.00
18012949,23.27,55.11,948.12,556.83,139.16,-55.18,1011.72,0.00
18067094,23.26,54.45,948.13,556.73,149.41,-57.62,1012.21,0.00
18126538,23.26,55.25,948.05,557.44,136.72,-45.41,1010.25,0.00
18182094,23.27,55.13,948.18,556.35,149.41,-36.13,1002.44,0.00
18237596,23.27,55.02,948.11,556.90,142.09,-50.29,1020.02,0.00
18293272,23.28,55.25,948.18,556.52,143.07,-43.95,1007.32,0.00
18349599,23.28,54.90,948.16,556.52,144.04,-57.62,1004.39,0.00
18401149,23.28,55.40,948.13,556.75,144.53,-48.34,1010.74,0.00
18453297,23.27,54.84,948.19,556.18,147.46,-51.27,1001.46,0.00
18504889,23.28,54.79,948.16,556.45,137.70,-50.78,1006.35,0.00
18561861,23.27,55.10,948.14,556.66,143.07,-48.34,1009.77,0.00
18615989,23.28,55.34,948.13,556.75,141.60,-49.80,1008.79,0.00
18670082,23.28,54.72,948.16,556.45,150.39,-41.50,1012.70,0.00
18724649,23.28,55.00,948.16,556.52,141.60,-48.34,1003.91,0.00
18780292,23.28,55.24,948.25,555.73,141.60,-51.27,1015.14,0.00
18835836,23.29,54.78,948.15,556.54,139.65,-57.62,1008.79,0.00
18891470,23.28,54.46,948.16,556.52,146.97,-45.90,1001.95,0.00
18949890,23.29,55.08,948.20,556.14,141.11,-54.20,1000.00,0.00
19004009,23.28,54.97,948.08,557.23,133.79,-41.99,1002.93,0.00
19055385,23.28,55.14,948.16,556.45,139.16,-48.34,1015.62,0.00
19106907,23.29,54.85,948.15,556.54,142.58,-42.48,1021.48,0.00
19159644,23.28,54.97,948.16,556.52,142.09,-53.71,1016.60,0.00
19214104,23.28,54.98,948.24,555.80,127.44,-55.18,1006.35,0.00
19268063,23.27,55.33,948.18,556.35,142.09,-46.88,1018.07,0.00
19322495,23.28,55.02,948.13,556.75,131.35,-57.13,1004.39,0.00
19377116,23.27,54.39,948.20,556.11,129.39,-55.18,1007.81,0.00
19437468,23.27,54.91,948.12,556.83,143.07,-51.27,1004.39,0.00
19492984,23.28,55.10,948.08,557.23,124.51,-36.62,1026.37,0.00
19551724,23.27,55.13,948.15,556.59,43.46,-83.50,1999.94,0.00
19603370,23.27,55.50,948.18,556.35,314.94,-108.89,1044.43,0.00
19654973,23.27,54.36,948.09,557.06,147.46,-11.72,1000.98,0.00
19706688,23.27,54.77,948.12,556.83,162.60,-314.94,875.98,0.00
19758495,23.28,55.32,948.13,556.75,198.24,-39.55,1080.08,0.00
19812532,23.28,54.80,948.08,557.16,164.55,-51.76,958.01,0.00
19871078,23.29,54.92,948.18,556.31,86.43,0.49,1006.84,0.00
19925394,23.29,54.91,948.12,556.85,162.11,-40.53,1007.81,0.00
19980250,23.27,55.11,948.12,556.83,116.70,-48.34,1006.84,0.00
20035837,23.29,55.32,948.15,556.54,162.11,-45.41,1003.42,0.00
20091478,23.28,54.77,948.16,556.52,152.34,-45.41,998.05,0.00
20147263,23.28,55.23,948.16,556.52,122.56,-70.31,1011.72,0.00
20203558,23.28,54.74,948.10,556.99,128.91,-32.23,993.16,0.00
20255393,23.28,54.82,948.16,556.52,140.62,-64.45,950.20,0.00
20306874,23.27,54.54,948.07,557.30,102.05,-51.27,1192.87,0.00
20361631,23.29,54.79,948.18,556.31,220.70,-133.30,915.04,0.00
20415590,23.29,54.91,948.17,556.14,67.87,62.99,924.32,0.00
20469769,23.29,54.96,948.15,556.61,128.42,-50.78,1001.95,0.00
20523972,23.29,55.20,948.15,556.54,174.32,-54.69,954.59,0.00
20578158,23.31,54.87,948.18,556.34,128.91,-67.87,958.01,0.00
20633461,23.29,54.67,948.17,556.38,148.93,-45.90,1004.88,0.00
20690506,23.30,55.08,948.13,556.71,125.00,-17.09,1022.46,0.00
20746279,23.29,55.01,948.15,556.61,164.06,-47.85,1009.77,0.00
20807783,23.29,54.96,948.12,557.09,112.79,-63.48,1014.16,0.00
20859545,23.29,54.88,948.09,557.09,141.11,-69.34,1013.67,0.00
20911170,23.28,55.26,948.08,557.16,156.74,-0.49,1007.81,0.00
20963324,23.29,54.88,948.13,556.78,125.49,-31.74,1000.49,0.00
21016600,23.28,55.00,948.08,557.16,142.09,-87.40,1001.46,0.00
21070744,23.30,54.78,948.14,556.64,141.60,-74.22,1009.28,0.00
21125270,23.30,54.99,948.08,557.19,138.18,-30.76,1014.16,0.00
21179778,23.30,54.91,948.11,556.95,141.11,-39.55,1008.30,0.00
21239469,23.30,54.60,948.12,556.88,141.11,-65.92,1010.74,0.00
21294939,23.30,54.85,948.16,556.48,148.93,-45.90,1018.07,0.00
21350602,23.31,55.31,948.20,556.10,147.95,-55.18,1003.91,0.00
21409319,23.31,54.98,948.15,556.57,122.56,-71.78,996.09,0.00
21460825,23.31,54.74,948.16,556.50,143.07,-55.66,1018.07,0.00
21512308,23.30,54.90,948.12,556.88,164.55,-35.64,1015.14,0.00
21563847,23.29,55.11,948.09,557.09,150.39,-41.50,1019.53,0.00
21615539,23.30,54.73,948.11,556.95,135.25,-59.57,1018.55,0.00
21673658,23.30,55.23,948.08,557.19,156.74,-44.43,1007.81,0.00
21727940,23.30,55.27,948.19,556.24,131.84,-41.50,1012.70,0.00
21782112,23.31,55.19,948.18,556.34,131.84,-65.43,1020.02,0.00
21836888,23.30,54.63,948.16,556.48,139.16,-47.36,1009.77,0.00
21892307,23.31,54.90,948.19,556.27,147.46,-41.50,1014.16,0.00
21947824,23.30,55.02,948.17,556.41,126.95,-51.27,1006.35,0.00
22003430,23.31,54.89,948.12,556.81,127.44,-60.55,1022.46,0.00
22060612,23.29,54.97,948.18,556.31,145.51,-58.11,1014.16,0.00
22115149,23.29,54.83,948.10,557.02,143.55,-55.18,1019.04,0.00
22167116,23.31,54.75,948.15,556.57,142.58,-48.34,1018.07,0.00
22218819,23.29,55.71,948.13,556.78,137.70,-43.95,1015.62,0.00
22272777,23.29,54.92,948.15,556.54,135.25,-48.34,993.16,0.00
22326862,23.30,54.51,948.13,556.71,140.62,-47.36,1009.77,0.00
22381070,23.30,55.29,948.14,556.64,150.39,-42.48,1012.21,0.00
22435297,23.31,55.21,948.16,556.50,144.04,-49.80,1012.21,0.00
22490546,23.31,55.00,948.23,555.86,137.21,-38.09,1013.67,0.00
22550641,23.30,54.97,948.09,557.12,136.72,-57.13,1010.25,0.00
22606123,23.30,54.98,948.12,556.88,143.07,-43.95,1020.51,0.00
22662378,23.29,55.49,948.17,556.38,148.93,-29.79,994.63,0.00
22713777,23.31,54.96,948.15,556.57,131.84,-43.46,1010.25,0.00
22765222,23.31,54.80,948.16,556.50,136.72,-56.15,1020.02,0.00
22816777,23.31,54.75,948.18,556.34,143.07,-55.66,1015.62,0.00
22869394,23.31,55.23,948.24,555.79,132.81,-30.27,1017.58,0.00
22923308,23.32,54.66,948.25,555.72,142.58,-57.62,1008.79,0.00
22981628,23.31,54.98,948.18,556.34,149.41,-56.64,1012.21,0.00
23035843,23.31,55.19,948.10,557.05,134.77,-38.09,1010.25,0.00
23091141,23.31,55.06,948.19,556.27,158.20,-44.92,1009.77,0.00
23146901,23.30,55.16,948.13,556.71,139.16,-54.69,1016.60,0.00
23202503,23.31,54.66,948.15,556.57,143.07,-40.53,1014.16,0.00
23261098,23.31,54.58,948.19,556.27,146.97,-47.85,1016.11,0.00
23312600,23.31,55.00,948.12,556.81,148.44,-49.32,993.16,0.00
23364098,23.31,54.98,948.15,556.57,146.97,-55.66,1010.25,0.00
23415628,23.30,54.63,948.12,556.88,149.41,-38.09,1017.09,0.00
23471613,23.31,54.72,948.15,556.57,145.51,-55.66,1004.88,0.00
23528149,23.32,54.27,948.22,555.96,140.62,-52.25,1019.53,0.00
23582689,23.31,54.90,948.18,556.34,151.86,-48.34,1009.77,0.00
23637007,23.32,54.97,948.17,556.43,153.81,-42.48,1010.25,0.00
23691849,23.31,54.83,948.08,557.22,146.00,-57.13,1005.37,0.00
23747425,23.30,54.74,948.14,556.64,142.58,-51.76,1012.21,0.00
23803433,23.31,55.14,948.15,556.57,149.41,-47.85,1010.74,0.00
23859175,23.30,54.97,948.14,556.64,126.46,-47.36,1016.11,0.00
23918696,23.31,54.76,948.12,556.81,140.62,-49.32,1012.70,0.00
23970573,23.32,55.01,948.17,556.36,149.41,-49.80,1007.32,0.00
24022507,23.32,54.98,948.15,556.60,140.14,-45.90,1005.86,0.00
24074104,23.32,55.14,948.12,556.84,136.72,-45.90,1009.28,0.00
24128302,23.32,55.27,948.17,556.43,93.75,-142.09,1005.86,0.00
24182592,23.32,55.05,948.17,556.36,250.00,25.39,1007.32,0.00
24236662,23.32,55.05,948.17,556.36,57.13,-9.28,1024.41,0.00
24290843,23.32,54.55,948.12,556.84,171.39,-76.66,986.82,0.00
24351127,23.31,55.09,948.16,556.50,131.84,-37.11,1019.53,0.00
24406572,23.31,55.06,948.16,556.50,163.57,-6.35,1065.43,0.00
24462752,23.33,55.13,948.16,556.53,132.32,-92.29,1091.31,0.00
24519208,23.31,55.18,948.13,556.74,67.38,-68.36,988.28,0.00
24570769,23.32,54.37,948.17,556.36,318.36,-57.62,988.77,0.00
24622271,23.32,55.34,948.17,556.43,143.55,2.93,1047.36,0.00
24673848,23.31,54.88,948.19,556.27,0.98,-40.53,1000.00,0.00
