time_us,temp_C,hum_pct,press_hPa,altitude_m,accelX,accelY,accelZ,voltage_V
6126960,23.48,58.91,948.16,556.49,180.66,717.77,-662.60,0.00
6183174,23.49,59.46,948.19,556.19,201.17,739.75,-674.32,0.00
6234921,23.49,59.34,948.11,556.90,186.52,725.10,-673.83,0.00
6286595,23.49,59.24,948.06,557.38,198.73,698.73,-655.27,0.00
6338407,23.50,59.71,948.15,556.59,188.48,687.50,-673.83,0.00
6391471,23.50,59.63,948.13,556.76,173.34,712.40,-637.21,0.00
6448060,23.51,59.69,948.16,556.45,177.25,687.99,-672.85,0.00
6502372,23.49,58.63,948.11,556.90,126.46,686.04,-662.11,0.00
6556687,23.50,59.23,948.13,556.76,136.72,689.94,-683.11,0.00
6616745,23.50,59.72,948.13,556.76,159.67,701.66,-707.52,0.00
6672335,23.51,58.50,948.17,556.38,103.03,670.41,-714.84,0.00
6728314,23.50,59.10,948.16,556.52,107.42,692.87,-704.59,0.00
6786597,23.51,59.79,948.14,556.62,121.09,694.82,-664.06,0.00
6838138,23.51,58.97,948.14,556.62,76.66,696.29,-716.31,0.00
6889608,23.49,58.82,948.09,557.14,113.28,674.32,-691.89,0.00
6941151,23.51,58.83,948.14,556.69,70.31,712.40,-702.64,0.00
6992882,23.50,59.51,948.07,557.24,137.21,674.32,-697.75,0.00
7051286,23.51,59.90,948.19,556.22,100.59,715.33,-740.23,0.00
7105305,23.50,59.47,948.13,556.76,103.52,698.24,-707.52,0.00
7159803,23.51,59.33,948.20,556.15,81.54,633.30,-754.39,0.00
7214509,23.51,59.73,948.09,557.10,135.74,670.90,-735.35,0.00
7270033,23.51,59.66,948.20,556.15,99.61,684.57,-655.76,0.00
7325810,23.52,59.28,948.15,556.55,48.34,740.23,-640.62,0.00
7381776,23.51,59.49,948.14,556.62,39.55,780.27,-644.53,0.00
7438085,23.51,59.33,948.17,556.38,17.58,785.16,-616.70,0.00
7493097,23.51,59.36,948.14,556.62,-145.51,821.29,-649.90,0.00
7544729,23.51,59.18,948.17,556.38,-90.33,842.77,-502.93,0.00
7596442,23.51,59.45,948.12,557.10,-173.83,827.64,-482.91,0.00
7650864,23.52,59.85,948.15,556.55,-156.74,812.99,-444.34,0.00
7704974,23.51,59.58,948.12,556.86,-161.62,831.05,-463.87,0.00
7759111,23.52,59.95,948.16,556.95,-184.08,821.29,-444.82,0.00
7813639,23.53,59.55,948.17,556.41,-216.31,823.24,-542.48,0.00
7868986,23.51,59.30,948.14,556.62,-215.33,861.33,-543.46,0.00
7929352,23.52,59.86,948.13,556.24,-211.43,881.35,-458.98,0.00
7985022,23.52,59.22,948.18,556.31,-189.45,820.31,-492.19,0.00
8041070,23.53,59.38,948.17,556.41,-300.78,762.21,-461.43,0.00
8092670,23.52,59.75,948.13,556.72,-319.82,809.57,-508.79,0.00
8144281,23.52,60.08,948.13,556.72,-259.77,805.18,-499.51,0.00
8195888,23.53,59.94,948.14,556.65,-229.49,705.57,-587.40,0.00
8248652,23.52,59.49,948.13,556.72,-284.18,774.90,-550.29,0.00
8302730,23.53,59.75,948.12,556.81,-227.54,714.84,-596.68,0.00
8356854,23.52,59.23,948.11,556.95,-258.79,839.36,-558.59,0.00
8415604,23.53,59.22,948.17,556.41,-210.45,867.19,-506.35,0.00
8471097,23.51,59.90,948.14,556.62,22.95,862.30,-466.31,0.00
8526600,23.52,59.39,948.11,556.95,-139.16,857.42,-501.46,0.00
8582152,23.52,59.58,948.13,556.72,-96.19,915.04,-539.55,0.00
8640405,23.52,59.72,948.11,556.95,137.70,1085.45,-382.81,0.00
8692098,23.52,59.72,948.10,557.03,113.77,858.40,-397.95,0.00
8743674,23.53,59.49,948.14,556.65,10.74,783.69,-410.16,0.00
8795372,23.52,59.68,948.07,557.27,46.39,829.10,-472.66,0.00
8851467,23.53,59.73,948.11,556.88,-78.61,783.69,-474.12,0.00
8905479,23.52,59.79,948.18,556.31,-193.36,838.38,-540.53,0.00
8959599,23.52,59.48,948.13,556.72,-143.07,828.12,-541.50,0.00
9013778,23.52,59.58,948.15,556.55,-172.36,781.25,-635.25,0.00
9068598,23.54,60.32,948.13,556.74,-160.16,779.79,-633.30,0.00
9124124,23.53,59.75,948.18,556.34,21.48,770.02,-646.97,0.00
9179764,23.53,59.45,948.10,557.05,11.23,749.02,-608.40,0.00
9235560,23.53,60.34,948.15,556.58,47.36,705.57,-677.25,0.00
9296941,23.53,60.12,948.20,556.10,-67.38,612.30,-716.80,0.00
9348525,23.53,59.84,948.18,556.34,36.62,678.22,-826.17,0.00
9400101,23.54,60.18,948.16,556.51,142.58,626.95,-763.18,0.00
9451806,23.54,59.93,948.17,556.44,-40.53,690.43,-805.66,0.00
9505670,23.53,59.59,948.12,556.81,193.36,659.18,-832.03,0.00
9560059,23.53,59.73,948.18,556.34,-37.11,633.79,-754.39,0.00
9614436,23.53,59.40,948.07,557.29,10.74,595.21,-731.45,0.00
9668623,23.54,59.74,948.16,556.51,-38.09,614.26,-730.47,0.00
9729281,23.53,59.87,948.17,557.12,-119.14,616.70,-745.12,0.00
9784842,23.53,59.95,948.12,556.81,-117.19,642.58,-788.57,0.00
9840476,23.53,59.72,948.11,556.88,-158.20,677.73,-656.25,0.00
9897226,23.53,60.00,948.06,557.36,-147.46,678.71,-651.86,0.00
9948931,23.54,59.72,948.10,556.98,-174.80,670.41,-675.78,0.00
10001036,23.52,60.09,948.16,556.48,-139.16,676.76,-621.09,0.00
10053093,23.53,59.89,948.14,556.65,-234.37,659.18,-716.80,0.00
10105975,23.53,59.80,948.20,556.10,-162.60,667.97,-698.24,0.00
10164484,23.53,59.94,948.09,556.88,-197.75,660.64,-690.92,0.00
10218706,23.54,59.60,948.10,556.98,-129.88,667.97,-709.96,0.00
10272897,23.52,60.17,948.11,556.95,-193.36,673.34,-688.96,0.00
10328291,23.54,59.38,948.21,556.03,-74.22,708.01,-689.94,0.00
10383751,23.55,60.21,948.09,557.08,-161.13,710.45,-712.89,0.00
10439465,23.55,60.13,948.12,556.84,-114.75,733.89,-665.04,0.00
10498148,23.54,59.64,948.11,556.91,-127.44,711.91,-680.18,0.00
10549689,23.54,59.87,948.14,556.67,-112.30,704.59,-700.68,0.00
10604226,23.53,59.47,948.15,556.58,-80.57,721.68,-646.97,0.00
10656528,23.53,60.25,948.10,557.05,-104.49,757.32,-668.95,0.00
10709266,23.53,60.55,948.06,557.36,-75.20,743.65,-621.58,0.00
10763628,23.53,59.80,948.12,556.81,-71.78,739.75,-646.00,0.00
10817677,23.54,59.69,948.10,556.98,-121.09,754.88,-603.52,0.00
10871857,23.55,59.82,948.09,557.08,-109.86,775.88,-601.56,0.00
10926607,23.54,59.87,948.13,556.74,-83.50,781.25,-531.74,0.00
10982081,23.55,59.64,948.15,556.61,-55.18,815.43,-638.67,0.00
11042569,23.53,59.99,948.10,557.05,-173.34,850.10,-667.48,0.00
11100806,23.54,60.03,948.13,556.74,-42.97,825.20,-610.35,0.00
11152301,23.54,59.67,948.16,556.51,-95.21,825.20,-558.59,0.00
11203857,23.54,59.80,948.11,556.91,-30.76,843.75,-459.47,0.00
11255512,23.54,59.70,948.11,556.91,-24.41,812.99,-472.17,0.00
11307460,23.54,60.19,948.14,556.67,-87.89,853.03,-467.29,0.00
11361376,23.54,60.08,948.11,556.91,-94.73,852.05,-462.89,0.00
11415463,23.55,59.78,948.12,556.84,-123.05,904.79,-470.70,0.00
11469635,23.55,60.23,948.15,556.61,-42.97,891.60,-458.98,0.00
11528625,23.55,60.19,948.13,556.77,-21.97,870.12,-444.34,0.00
11583997,23.53,59.85,948.07,557.29,-17.09,842.77,-430.18,0.00
11639395,23.54,60.10,948.08,557.15,45.41,888.67,-312.01,0.00
11694925,23.55,59.82,948.10,557.01,49.80,791.99,-418.95,0.00
11750909,23.54,60.43,948.13,556.74,48.83,874.51,-399.90,0.00
11802348,23.54,60.35,948.11,556.91,43.95,943.36,-385.74,0.00
11853763,23.54,60.26,948.13,556.74,34.18,916.99,-346.68,0.00
11905344,23.54,60.38,948.10,556.98,-6.84,924.80,-347.17,0.00
11962253,23.54,59.85,948.14,556.67,70.31,942.38,-331.05,0.00
12016271,23.54,60.52,948.14,556.67,-29.79,917.97,-369.14,0.00
12070335,23.54,59.78,948.14,556.67,25.39,917.48,-385.25,0.00
12126784,23.53,60.25,948.12,556.81,14.65,932.13,-414.55,0.00
12182228,23.54,60.04,948.08,557.22,16.60,918.95,-385.74,0.00
12237599,23.55,59.90,948.15,556.54,-4.39,933.59,-306.64,0.00
12293741,23.55,60.06,948.15,556.61,-56.64,912.60,-309.57,0.00
12352014,23.54,60.27,948.08,557.22,-25.39,931.64,-337.89,0.00
12406863,23.55,59.69,948.15,556.54,2.44,907.71,-312.99,0.00
12458348,23.54,59.93,948.14,556.67,-33.20,929.69,-296.87,0.00
12510124,23.56,59.78,948.16,556.70,-51.76,927.73,-328.12,0.00
12563111,23.56,59.75,948.14,556.70,-66.89,916.50,-332.03,0.00
12617514,23.56,59.97,948.11,556.94,-18.55,915.53,-369.14,0.00
12671670,23.55,59.77,948.15,556.61,-16.60,897.95,-478.52,0.00
12726230,23.55,60.16,948.13,556.77,8.79,964.84,-406.74,0.00
12781295,23.55,59.51,948.15,556.61,23.44,995.12,-208.98,0.00
12841891,23.55,59.76,948.15,556.61,63.48,927.73,-171.87,0.00
12897526,23.54,59.11,948.17,556.44,48.83,915.53,-198.73,0.00
12955822,23.55,59.22,948.20,556.13,46.39,927.25,-248.05,0.00
13007782,23.55,59.01,948.15,556.61,60.06,918.46,-375.49,0.00
13059348,23.54,59.29,948.14,556.67,69.34,952.15,-385.25,0.00
13110989,23.54,59.41,948.11,556.91,41.50,950.68,-414.55,0.00
13163097,23.55,59.06,948.10,557.01,61.52,958.01,-353.52,0.00
13217047,23.56,58.84,948.11,556.94,36.62,921.39,-372.07,0.00
13275641,23.55,59.22,948.15,556.54,90.82,926.76,-255.86,0.00
13330257,23.54,58.97,948.08,557.22,70.80,917.48,-342.29,0.00
13385369,23.55,59.14,948.15,556.61,79.59,924.80,-310.55,0.00
13440952,23.55,59.60,948.17,556.37,2.93,942.87,-324.22,0.00
13496991,23.54,58.81,948.10,556.98,53.71,929.20,-287.11,0.00
13552571,23.55,59.04,948.18,556.30,37.60,928.71,-344.24,0.00
13609174,23.56,59.08,948.16,556.47,92.29,931.64,-292.97,0.00
13660882,23.56,59.17,948.16,556.47,13.67,949.71,-336.91,0.00
13712516,23.56,58.87,948.14,556.70,94.24,934.08,-283.69,0.00
13767642,23.55,59.09,948.13,556.77,61.52,940.92,-313.96,0.00
13821514,23.55,58.77,948.18,556.30,69.34,932.13,-297.36,0.00
13875599,23.55,59.34,948.12,556.84,43.46,940.92,-307.13,0.00
13929781,23.55,59.14,948.12,556.84,63.48,943.36,-322.75,0.00
13984139,23.55,59.19,948.10,557.01,64.94,932.62,-294.43,0.00
14039520,23.57,59.03,948.15,556.56,52.73,936.52,-292.97,0.00
14095124,23.57,59.23,948.11,556.97,37.60,922.85,-292.97,0.00
14150822,23.57,59.46,948.18,556.33,116.70,933.59,-315.92,0.00
14212344,23.56,59.32,948.12,556.87,85.45,951.66,-337.40,0.00
14263897,23.57,59.18,948.19,556.25,95.70,945.80,-281.25,0.00
14315415,23.56,58.80,948.14,556.63,49.32,921.39,-305.18,0.00
14367071,23.57,58.85,948.13,556.73,86.91,905.76,-291.99,0.00
14419768,23.56,58.93,948.12,556.87,98.14,907.71,-307.13,0.00
14473780,23.57,59.46,948.15,556.56,37.60,919.92,-303.22,0.00
14527822,23.56,59.46,948.16,556.47,81.54,925.29,-276.37,0.00
14582560,23.55,59.51,948.07,557.25,60.06,932.13,-307.62,0.00
14642235,23.57,59.17,948.12,556.80,96.19,919.43,-310.55,0.00
14697615,23.56,59.70,948.09,557.11,66.89,932.62,-271.97,0.00
14753089,23.57,59.15,948.15,556.56,32.71,934.08,-293.46,0.00
14811229,23.56,59.38,948.11,556.94,85.94,938.48,-308.59,0.00
14862757,23.57,59.26,948.10,557.04,41.02,923.83,-285.64,0.00
14914314,23.56,59.52,948.12,556.87,51.27,936.52,-277.34,0.00
14966760,23.58,59.57,948.19,556.18,76.66,895.02,-339.36,0.00
15020696,23.58,59.44,948.09,557.14,75.68,931.64,-339.36,0.00
15074615,23.57,59.48,948.16,556.49,72.75,949.22,-298.34,0.00
15129144,23.57,58.96,948.15,557.04,69.34,932.13,-312.99,0.00
15183318,23.57,58.91,948.16,556.49,81.54,955.08,-296.39,0.00
15237526,23.57,59.57,948.10,557.04,64.45,940.43,-294.43,0.00
15293615,23.58,59.00,948.14,556.66,50.78,934.08,-310.55,0.00
15349111,23.58,59.54,948.18,556.35,76.66,934.57,-314.94,0.00
15404976,23.57,59.66,948.18,556.33,49.32,952.15,-292.97,0.00
15463140,23.57,59.02,948.18,556.33,92.29,972.17,-289.06,0.00
15514611,23.56,59.40,948.12,556.87,64.45,937.01,-233.89,0.00
15569124,23.57,58.84,948.16,556.49,36.13,935.06,-319.34,0.00
15620836,23.56,58.80,948.12,556.87,79.59,933.11,-341.80,0.00
15673629,23.57,58.69,948.15,556.56,89.36,974.12,-346.19,0.00
15728165,23.56,58.94,948.20,556.16,140.62,951.66,-329.10,0.00
15782373,23.57,59.04,948.15,556.56,80.08,957.52,-263.67,0.00
15836641,23.57,58.25,948.18,556.33,70.31,957.03,-302.73,0.00
15891740,23.56,58.65,948.16,556.47,50.78,942.38,-322.27,0.00
15947352,23.56,58.64,948.20,556.16,88.38,943.85,-283.69,0.00
16008402,23.56,58.60,948.14,556.63,232.91,922.36,-372.56,0.00
16066741,23.56,58.51,948.17,556.40,86.91,935.55,-262.70,0.00
16118428,23.56,57.81,948.16,556.70,162.60,943.85,-359.37,0.00
16170022,23.56,58.19,948.16,556.47,89.84,953.61,-322.75,0.00
16221662,23.56,57.78,948.14,556.70,101.56,900.88,-301.27,0.00
16273456,23.56,58.22,948.11,556.94,125.98,913.09,-291.99,0.00
16327846,23.56,58.14,948.17,556.40,151.86,928.71,-302.25,0.00
16382199,23.55,58.30,948.15,556.54,99.12,941.41,-333.98,0.00
16440644,23.56,57.90,948.14,556.63,116.70,923.83,-316.89,0.00
16495314,23.57,58.22,948.15,556.56,134.28,925.29,-301.27,0.00
16550693,23.57,57.91,948.18,556.33,115.72,912.11,-269.04,0.00
16606138,23.56,57.95,948.16,556.47,76.17,930.18,-242.19,0.00
16662399,23.56,57.46,948.17,556.40,107.42,937.50,-273.93,0.00
16718514,23.56,57.55,948.16,556.47,186.04,966.31,-262.21,0.00
16770085,23.55,58.04,948.15,556.54,209.47,911.13,-239.26,0.00
16821602,23.55,57.75,948.15,556.61,91.31,920.41,-260.25,0.00
16876348,23.56,57.86,948.17,556.40,355.96,870.61,-236.82,0.00
16930235,23.56,58.37,948.16,556.47,300.29,956.05,-225.59,0.00
16984257,23.56,58.04,948.12,556.87,257.81,945.80,-170.90,0.00
17038352,23.56,58.12,948.16,556.47,377.44,924.80,-63.96,0.00
17092561,23.56,58.10,948.14,556.70,271.48,849.12,-112.79,0.00
17147859,23.55,57.70,948.13,556.77,533.20,765.62,188.96,0.00
17203295,23.56,57.92,948.14,556.70,538.57,794.43,200.68,0.00
17258822,23.56,58.00,948.14,556.63,1167.48,695.80,555.66,0.00
17317012,23.56,57.82,948.12,556.87,258.79,783.20,485.84,0.00
17371551,23.56,57.94,948.17,556.40,808.59,356.93,305.18,0.00
17423013,23.56,57.48,948.16,556.47,809.57,410.16,325.68,0.00
17474822,23.56,58.14,948.17,556.40,752.93,264.65,368.65,0.00
17526917,23.56,58.10,948.16,556.47,808.59,272.46,141.11,0.00
17579721,23.55,58.14,948.15,556.54,999.51,286.62,52.73,0.00
17632552,23.56,57.58,948.14,556.70,685.06,226.56,293.46,0.00
17685611,23.55,57.60,948.15,556.54,794.43,261.23,-24.90,0.00
17751729,23.54,57.11,948.17,556.44,620.61,311.52,162.60,0.00
17806509,23.55,57.64,948.15,556.61,766.60,334.96,-201.17,0.00
17861194,23.55,57.28,948.13,556.77,415.04,291.02,31.74,0.00
17912896,23.55,57.49,948.15,556.61,808.59,615.23,-280.27,0.00
17966725,23.55,57.57,948.13,556.77,905.76,916.50,-181.15,0.00
18021309,23.55,57.63,948.17,556.37,1528.32,1412.11,-237.30,0.00
18075395,23.54,57.39,948.11,556.91,1796.39,1477.54,-138.18,0.00
18129703,23.55,57.32,948.15,556.61,1969.73,1425.29,-231.45,0.00
18185180,23.55,57.73,948.17,556.37,1999.94,1840.82,-189.45,0.00
18245582,23.55,57.42,948.13,556.77,1999.94,1999.94,-576.66,0.00
18301364,23.55,57.52,948.10,557.01,487.30,636.23,-137.70,0.00
18407405,23.55,57.29,948.04,557.56,-5.37,-44.92,6.35,0.00
18459034,23.55,56.87,948.01,557.79,25.88,-12.21,7.81,0.00
18510519,23.55,57.54,948.04,557.56,22.46,-16.11,6.84,0.00
18562029,23.55,57.60,948.01,557.79,6.84,5.37,4.39,0.00
18614641,23.55,57.36,948.07,557.32,14.16,-14.65,21.97,0.00
18668695,23.54,56.92,948.05,557.46,43.46,-11.72,11.72,0.00
18726783,23.55,57.32,948.10,557.01,48.83,-2.93,21.00,0.00
18781018,23.55,56.94,948.10,557.01,45.41,12.21,22.46,0.00
18836166,23.56,57.07,948.11,556.94,545.41,211.91,1064.45,0.00
18891604,23.56,57.47,948.06,556.63,216.80,692.87,-398.93,0.00
18947154,23.55,57.52,948.15,556.54,276.86,585.45,250.98,0.00
19005350,23.56,56.43,948.16,556.47,428.22,1116.70,439.94,0.00
19057078,23.55,56.93,948.15,556.61,574.22,1036.62,449.71,0.00
19108430,23.55,57.40,948.15,556.61,693.36,1148.93,654.30,0.00
19159935,23.56,57.60,948.19,556.23,675.78,1485.84,854.98,0.00
19216342,23.56,57.78,948.14,556.70,631.35,1180.18,334.96,0.00
19270370,23.55,57.34,948.15,556.61,325.20,495.12,28.81,0.00
19324432,23.56,57.22,948.16,556.47,195.31,388.18,15.63,0.00
19378674,23.55,56.96,948.18,556.30,-71.29,1214.36,-78.12,0.00
19433399,23.55,57.04,948.17,556.37,442.87,1999.94,-495.12,0.00
19488882,23.52,57.46,948.13,556.79,1117.68,1999.94,-538.09,0.00
19544430,23.56,57.37,948.16,556.47,882.32,1999.94,-451.17,0.00
19600068,23.56,57.25,948.14,556.70,608.40,1999.94,-1735.35,0.00
19659473,23.55,57.43,948.10,557.01,112.30,1999.94,-2000.00,0.00
19711125,23.55,57.09,948.02,557.72,-73.73,-86.43,-0.98,0.00
19762874,23.56,57.13,948.03,557.65,23.93,-80.57,8.79,0.00
19814617,23.55,57.34,947.98,558.03,26.37,-52.73,-2.44,0.00
19868815,23.54,57.25,947.95,558.34,21.00,-24.41,-7.32,0.00
19923208,23.54,56.92,948.03,558.10,35.16,-8.79,-8.30,0.00
19977508,23.54,56.96,948.06,557.39,26.37,0.98,-7.81,0.00
20031888,23.54,57.56,948.00,557.93,25.88,11.72,3.91,0.00
20092435,23.54,57.44,948.06,557.39,10.74,19.53,-4.39,0.00
20148103,23.53,57.59,947.98,558.07,7.81,6.35,12.70,0.00
20203862,23.54,57.39,947.94,558.41,-4.39,24.90,-4.39,0.00
20260204,23.53,57.79,948.01,557.84,7.81,19.53,10.25,0.00
20311772,23.54,57.23,948.00,557.86,-19.04,9.77,10.25,0.00
20363313,23.53,57.35,948.01,557.77,-20.51,19.04,8.30,0.00
20415053,23.53,56.70,947.99,558.00,-19.04,10.25,2.93,0.00
20467782,23.54,57.20,948.03,557.63,-55.18,-15.63,10.25,0.00
20521815,23.52,57.71,948.00,557.91,-44.92,-27.83,5.37,0.00
20580276,23.53,57.42,948.04,557.53,-68.36,-34.18,24.41,0.00
20634474,23.53,57.19,948.10,557.05,-73.24,-19.53,21.00,0.00
20691461,23.53,57.14,948.12,557.29,-500.00,-723.63,-553.22,0.00
20747137,23.53,56.76,948.12,556.81,-588.87,-1220.70,527.34,0.00
20802674,23.54,57.18,948.10,556.98,-482.91,-1844.24,-485.84,0.00
20860974,23.53,57.22,948.14,556.65,-274.90,-2000.00,-1120.12,0.00
20912570,23.54,57.18,948.18,556.27,-560.55,-2000.00,-1732.42,0.00
20964252,23.54,57.13,948.18,556.51,-197.75,-2000.00,-1545.41,0.00
21019386,23.53,57.36,948.15,556.58,-459.96,-984.37,-493.65,0.00
21072290,23.54,56.78,948.13,556.74,-319.82,-413.09,80.08,0.00
21126878,23.50,57.81,948.10,557.00,-297.85,-157.23,39.55,0.00
21181413,23.54,57.59,948.16,556.51,143.07,-250.49,51.76,0.00
21235738,23.54,57.66,948.19,556.20,-191.41,-39.06,107.91,0.00
21290855,23.55,57.72,948.23,555.89,-156.25,-718.75,-696.29,0.00
21346478,23.54,57.31,948.18,556.27,-149.41,-738.28,-538.09,0.00
21402143,23.54,57.48,948.22,555.96,-75.20,-1748.05,-496.58,0.00
21466094,23.54,57.57,948.17,556.44,-877.44,-2000.00,-693.85,0.00
21517547,23.54,57.66,948.21,556.03,-992.19,-2000.00,-509.28,0.00
21569316,23.55,57.19,948.15,556.61,-1322.75,-2000.00,-643.55,0.00
21620900,23.53,57.46,948.12,556.81,-1932.62,-2000.00,-2000.00,0.00
21672775,23.54,57.52,948.02,557.70,-1169.43,-2000.00,-2000.00,0.00
21726855,23.54,57.23,948.00,557.93,98.14,125.00,-3.91,0.00
21781120,23.55,57.33,947.93,558.51,104.98,92.29,-28.81,0.00
21835429,23.54,57.48,947.94,558.41,53.71,71.78,-14.16,0.00
21894653,23.53,57.36,947.95,558.31,10.25,55.18,-8.30,0.00
21950161,23.54,57.48,947.94,558.41,-3.91,51.27,7.81,0.00
22005724,23.54,57.35,947.94,558.41,-26.37,48.34,16.60,0.00
22062076,23.52,57.60,947.89,558.86,-34.67,17.58,9.77,0.00
22118160,23.53,57.61,947.95,558.31,-14.16,13.18,20.51,0.00
22170019,23.52,57.08,947.94,558.38,-5.86,-6.84,-2.44,0.00
22221897,23.51,57.60,947.96,558.29,12.70,15.63,2.44,0.00
22273582,23.52,56.95,947.94,558.38,-5.37,-3.42,6.35,0.00
22330888,23.54,57.66,947.97,558.17,-7.32,-15.14,20.51,0.00
22385291,23.51,56.94,947.96,558.29,-6.84,-17.58,25.39,0.00
22439481,23.52,57.69,948.02,557.74,-9.28,-28.32,33.69,0.00
22493754,23.52,56.80,947.99,557.98,-7.32,-52.73,51.27,0.00
22549137,23.52,57.57,948.08,557.19,11.23,-43.95,50.78,0.00
22604493,23.53,57.12,948.06,557.36,2.93,-51.27,82.52,0.00
22659936,23.53,57.18,948.11,556.88,20.51,-56.64,99.61,0.00
22718365,23.53,57.05,948.11,556.88,42.97,-80.08,102.54,0.00
22769641,23.52,57.18,948.15,556.55,35.16,-77.64,134.77,0.00
22824066,23.52,57.17,948.13,557.27,-2000.00,-2000.00,1300.78,0.00
22875678,23.51,57.29,948.06,557.34,336.43,-908.69,-39.55,0.00
22928415,23.53,57.18,948.07,557.29,352.05,-1178.22,1986.82,0.00
22982410,23.51,57.04,948.09,557.10,248.54,-2000.00,-287.60,0.00
23036496,23.51,57.45,948.17,556.38,-976.07,-2000.00,111.33,0.00
23090665,23.50,56.47,948.16,556.52,-737.30,-2000.00,104.98,0.00
23145648,23.50,56.91,948.18,556.29,-247.56,-2000.00,325.20,0.00
23201094,23.50,56.84,948.16,556.52,-421.39,-1891.60,755.86,0.00
23261661,23.50,57.06,948.15,556.59,-253.91,-1332.03,926.76,0.00
23320056,23.50,56.98,948.20,556.12,-241.21,-1109.38,588.38,0.00
23371523,23.51,57.26,948.17,556.38,-189.45,-967.77,517.58,0.00
23423093,23.50,56.93,948.15,556.59,-137.21,-777.34,390.62,0.00
23474762,23.50,56.57,948.12,556.83,-25.39,-583.50,208.50,0.00
23529077,23.50,57.08,948.15,556.59,53.22,-516.60,167.97,0.00
23583556,23.48,57.14,948.15,556.56,193.85,-377.44,-56.15,0.00
23637773,23.48,57.09,948.10,556.97,160.64,-733.40,-241.21,0.00
23697229,23.48,56.95,948.16,556.49,98.63,-1013.67,-517.09,0.00
23752094,23.50,57.06,948.15,556.59,-188.48,-968.75,-230.96,0.00
23808073,23.48,57.08,948.13,556.73,-3.91,-492.68,-136.23,0.00
23863739,23.49,56.90,948.17,556.42,1292.97,-700.68,354.49,0.00
23919523,23.49,56.77,948.17,556.42,793.95,-121.09,35.64,0.00
23975570,23.50,56.47,948.20,556.12,939.94,-418.95,204.59,0.00
24027106,23.51,56.57,948.23,555.91,1017.58,-53.71,336.91,0.00
24078636,23.51,56.34,948.16,556.45,1255.86,463.38,365.72,0.00
24133582,23.50,57.10,948.13,556.76,1170.41,403.32,589.36,0.00
24187719,23.50,56.67,948.13,556.76,624.02,262.70,401.86,0.00
24241722,23.50,56.50,948.12,556.83,501.46,528.81,37.60,0.00
24296627,23.48,56.91,948.15,556.56,566.41,794.92,257.32,0.00
24350863,23.50,56.41,948.10,556.76,129.88,1049.32,154.79,0.00
24406194,23.50,57.12,948.15,556.59,-278.32,1155.27,383.79,0.00
24461704,23.49,56.41,948.19,556.66,8.79,844.24,80.08,0.00
24517266,23.50,57.11,948.15,556.59,-273.93,1045.41,189.94,0.00
24578530,23.49,56.41,948.17,556.42,-296.39,1043.46,138.67,0.00
24630031,23.50,56.36,948.17,556.35,-21.97,1071.78,221.19,0.00
