time_us,temp_C,hum_pct,press_hPa,altitude_m,accelX,accelY,accelZ,voltage_V
9602420,23.34,56.80,948.15,556.56,61.04,370.12,930.66,0.00
9660774,23.35,56.73,948.19,556.25,10.74,271.97,997.07,0.00
9712842,23.34,57.07,948.12,556.79,47.85,285.64,957.52,0.00
9764711,23.35,56.75,948.13,556.72,20.51,265.14,971.19,0.00
9819559,23.35,56.73,948.13,556.72,13.67,393.07,1070.31,0.00
9872743,23.35,57.22,948.13,556.72,-50.78,-7.32,976.07,0.00
9927009,23.35,56.65,948.16,556.49,16.60,247.56,963.87,0.00
9981120,23.35,56.79,948.13,556.72,6.84,167.48,1017.09,0.00
10035774,23.35,57.20,948.08,557.20,265.62,273.93,1117.68,0.00
10090683,23.35,57.06,948.11,556.89,228.52,176.27,1128.91,0.00
10146267,23.36,56.92,948.15,556.59,396.00,212.40,988.77,0.00
10202609,23.34,56.77,948.10,557.03,242.68,-73.73,878.91,0.00
10266263,23.35,56.77,948.08,557.20,392.58,32.23,825.20,0.00
10317773,23.35,57.01,948.09,557.13,404.30,-33.20,914.06,0.00
10369254,23.35,57.30,948.11,556.89,354.00,13.18,939.45,0.00
10420820,23.35,57.01,948.14,556.65,357.91,3.42,921.39,0.00
10472499,23.36,57.05,948.12,556.82,115.72,-72.75,964.84,0.00
10526358,23.35,56.50,948.16,556.49,295.90,36.13,981.45,0.00
10580366,23.35,56.92,948.11,556.89,296.87,-22.46,949.71,0.00
10634836,23.36,56.64,948.12,556.82,182.13,-22.95,984.86,0.00
10693878,23.36,57.32,948.12,556.82,231.45,-31.74,998.54,0.00
10749306,23.35,56.48,948.11,556.89,372.07,105.47,1036.62,0.00
10805045,23.36,56.78,948.09,557.06,212.40,-93.26,952.64,0.00
10860712,23.35,56.86,948.05,557.44,254.39,4.39,987.30,0.00
10917524,23.36,56.83,948.12,556.82,161.62,-49.32,980.96,0.00
10969225,23.35,56.83,948.11,556.96,283.69,-9.28,965.82,0.00
