time_us,temp_C,hum_pct,press_hPa,altitude_m,accelX,accelY,accelZ,voltage_V
35463062,25.23,58.62,948.18,556.34,194.82,834.96,-535.64,0.00
35514852,25.23,58.16,948.15,556.57,179.20,819.34,-534.18,0.00
35567705,25.22,58.47,948.14,556.64,228.03,836.91,-592.29,0.00
35621844,25.22,58.24,948.22,555.93,203.12,814.94,-514.65,0.00
35676090,25.22,58.71,948.16,556.00,171.39,825.20,-556.64,0.00
35734872,25.23,57.69,948.18,556.34,212.40,801.76,-521.97,0.00
35790323,25.24,58.64,948.14,556.67,208.98,818.36,-578.12,0.00
35846145,25.24,58.05,948.19,556.20,242.19,844.24,-492.68,0.00
35901845,25.24,58.74,948.22,555.96,273.44,855.47,-501.95,0.00
35960287,25.25,58.06,948.15,556.53,248.54,797.36,-529.79,0.00
36012507,25.23,58.15,948.12,556.81,179.69,781.74,-509.77,0.00
36063988,25.24,58.33,948.17,556.43,211.43,813.48,-434.08,0.00
36115854,25.23,58.62,948.12,556.81,266.60,811.04,-449.22,0.00
36171921,25.24,58.36,948.14,556.43,247.56,818.85,-481.93,0.00
36225885,25.25,58.04,948.18,556.29,223.14,814.45,-461.43,0.00
36280297,25.25,58.83,948.15,556.53,301.76,885.25,-416.02,0.00
36334848,25.24,58.82,948.11,556.91,248.05,873.54,-349.12,0.00
36389519,25.25,58.39,948.15,556.53,499.02,1059.08,-319.82,0.00
36445059,25.25,58.94,948.18,556.53,342.29,843.26,-159.18,0.00
36500852,25.25,58.63,948.13,556.77,331.05,873.54,-80.08,0.00
36556566,25.24,58.49,948.17,556.84,353.52,981.45,-46.39,0.00
36616216,25.24,58.77,948.20,556.36,339.36,991.70,72.27,0.00
36667698,25.25,58.34,948.11,556.23,298.83,827.15,192.38,0.00
36719287,25.25,57.88,948.19,556.23,234.86,748.05,175.29,0.00
36770950,25.26,58.34,948.14,556.63,45.41,633.30,599.12,0.00
36824839,25.25,58.46,948.14,556.70,377.93,472.66,1051.76,0.00
36878918,25.26,58.68,948.17,556.39,172.36,476.56,725.10,0.00
36932906,25.25,58.90,948.16,556.46,323.24,750.00,526.37,0.00
36987292,25.26,58.59,948.20,556.16,503.42,512.21,445.80,0.00
37047571,25.26,59.11,948.12,556.80,637.70,916.99,461.91,0.00
37103020,25.26,58.72,948.12,556.39,636.23,777.34,238.28,0.00
37158462,25.25,58.70,948.18,556.29,449.22,739.26,458.98,0.00
37214631,25.25,58.86,948.16,556.46,445.80,727.54,466.31,0.00
37266103,25.25,59.22,948.18,556.29,371.09,860.84,348.63,0.00
37317648,25.25,59.29,948.18,556.29,345.70,777.34,578.61,0.00
37369495,25.26,58.82,948.14,556.63,37.11,587.40,715.33,0.00
37422304,25.26,58.52,948.21,556.08,216.80,774.41,338.87,0.00
37476171,25.26,58.30,948.12,556.80,321.78,890.62,657.23,0.00
37534481,25.26,59.48,948.14,556.63,110.35,917.48,494.14,0.00
37588619,25.26,58.07,948.14,556.63,52.73,1027.34,455.08,0.00
37643885,25.26,58.89,948.20,556.16,8.79,993.65,443.85,0.00
37699287,25.26,58.81,948.20,556.16,-105.96,891.60,589.36,0.00
37754814,25.27,58.76,948.24,555.77,-133.30,737.30,617.19,0.00
37815697,25.26,58.95,948.15,556.56,-105.47,646.00,651.37,0.00
37867247,25.26,58.21,948.18,556.32,-248.05,652.34,746.09,0.00
37918815,25.26,58.96,948.21,556.08,-191.41,616.21,656.25,0.00
37973665,25.26,58.51,948.18,556.32,-235.84,739.75,685.55,0.00
38026536,25.28,59.04,948.19,556.18,-212.89,673.34,697.27,0.00
38080665,25.27,58.97,948.21,556.01,-6.84,702.64,548.34,0.00
38134843,25.26,58.28,948.21,556.08,-129.39,675.29,586.43,0.00
38189170,25.26,58.59,948.23,555.84,-76.66,798.83,603.52,0.00
38244137,25.26,58.87,948.21,556.08,-58.11,747.56,492.68,0.00
38299570,25.26,59.04,948.15,556.08,104.49,993.65,319.82,0.00
38355044,25.26,58.33,948.17,556.39,272.46,973.14,83.50,0.00
38418879,25.26,59.07,948.20,556.39,558.11,841.31,-196.78,0.00
38470331,25.26,58.61,948.20,556.39,700.68,760.74,-319.82,0.00
38521794,25.24,58.49,948.20,556.13,710.94,653.32,-349.61,0.00
38573464,25.25,58.60,948.13,556.77,709.96,568.85,-417.97,0.00
38625111,25.24,58.84,948.15,556.60,632.32,432.13,-524.90,0.00
38679292,25.25,58.97,948.15,556.53,696.78,493.16,-672.85,0.00
38733587,25.25,58.73,948.15,556.53,689.45,451.66,-776.86,0.00
38787666,25.26,58.85,948.21,556.08,683.11,437.99,-804.20,0.00
38846731,25.25,58.39,948.22,555.99,609.86,382.32,-706.54,0.00
38902147,25.26,58.76,948.15,556.56,625.49,414.55,-593.75,0.00
38957635,25.25,58.59,948.14,556.70,585.45,351.56,-558.11,0.00
39013843,25.26,59.54,948.17,556.39,578.12,401.86,-527.83,0.00
39070064,25.26,58.72,948.20,556.16,633.30,424.80,-564.94,0.00
39121899,25.25,59.04,948.16,556.46,579.10,403.32,-600.10,0.00
39173636,25.26,58.39,948.22,555.92,625.00,381.84,-754.88,0.00
39225345,25.25,58.43,948.24,555.75,631.84,401.37,-753.91,0.00
39282752,25.26,58.65,948.18,556.32,666.50,349.12,-545.41,0.00
39337121,25.25,58.23,948.15,556.53,686.52,256.35,-692.87,0.00
39391401,25.25,58.06,948.16,556.46,661.62,449.71,-584.47,0.00
39446082,25.25,58.94,948.11,556.94,665.53,424.32,-606.93,0.00
39501837,25.26,58.68,948.14,556.63,675.29,405.27,-775.88,0.00
39557425,25.25,58.66,948.22,555.99,626.46,447.75,-633.79,0.00
39613131,25.25,58.52,948.22,555.99,617.19,312.99,-702.15,0.00
39671499,25.26,58.68,948.22,555.92,658.20,351.56,-696.29,0.00
39722962,25.24,59.04,948.15,556.60,626.46,367.19,-582.52,0.00
39774464,25.24,58.84,948.17,556.36,635.25,386.72,-655.27,0.00
39826199,25.25,58.59,948.18,556.29,651.86,334.47,-698.73,0.00
39877858,25.25,58.53,948.18,556.29,667.97,375.49,-654.79,0.00
39931709,25.25,58.77,948.15,556.53,649.90,423.83,-670.90,0.00
39985735,25.25,58.42,948.15,556.53,647.95,410.16,-602.54,0.00
40039851,25.25,58.67,948.14,556.70,627.93,367.68,-611.33,0.00
40094082,25.26,58.78,948.17,556.39,625.98,459.47,-790.04,0.00
40149377,25.25,58.26,948.19,556.23,603.52,411.62,-653.32,0.00
40209810,25.25,58.45,948.18,556.29,713.87,387.21,-634.28,0.00
40265301,25.24,58.60,948.12,556.84,650.39,366.21,-720.70,0.00
40321166,25.24,58.96,948.17,556.36,672.85,435.06,-629.88,0.00
40372608,25.25,58.25,948.18,556.29,654.30,333.50,-669.43,0.00
40423980,25.25,58.47,948.16,556.46,671.87,319.34,-693.85,0.00
40475476,25.25,58.14,948.15,556.53,723.63,206.54,-713.87,0.00
40528081,25.26,58.57,948.25,555.68,693.85,301.27,-652.83,0.00
40581921,25.25,58.74,948.22,555.99,657.23,272.95,-628.42,0.00
40641813,25.26,58.53,948.20,556.16,677.73,277.34,-645.02,0.00
40696261,25.25,58.29,948.16,556.46,659.18,296.87,-687.50,0.00
40751512,25.25,58.77,948.22,556.23,654.79,312.99,-619.14,0.00
40807560,25.26,58.55,948.14,556.63,681.15,383.30,-656.74,0.00
40863130,25.24,58.58,948.17,556.43,712.89,396.97,-677.73,0.00
40921254,25.24,58.80,948.17,556.43,725.59,418.95,-633.79,0.00
40972638,25.25,58.38,948.15,556.53,674.80,377.93,-609.37,0.00
41023948,25.24,58.58,948.19,556.20,786.62,507.32,-659.18,0.00
41078483,25.24,58.59,948.11,556.91,695.31,374.02,-595.21,0.00
41131158,25.24,58.27,948.17,556.36,750.98,351.56,-602.05,0.00
41185134,25.25,58.50,948.21,556.06,639.65,228.52,-720.21,0.00
41239432,25.25,58.43,948.15,556.53,729.98,289.06,-805.66,0.00
41293579,25.25,58.66,948.16,556.46,583.01,108.89,-633.79,0.00
41348254,25.25,58.38,948.18,556.29,571.29,77.64,-956.05,0.00
41404319,25.25,58.30,948.18,556.29,575.20,125.00,-971.19,0.00
41459853,25.26,59.48,948.14,556.63,766.11,251.46,-812.99,0.00
41523221,25.25,58.27,948.16,556.46,516.60,169.43,-364.26,0.00
41574845,25.25,58.65,948.16,556.46,376.95,236.33,-758.30,0.00
41626481,25.26,58.62,948.14,556.63,728.03,226.56,-1206.05,0.00
41678523,25.24,58.53,948.17,556.36,597.66,225.59,-944.34,0.00
41730608,25.25,59.06,948.21,556.06,549.80,237.79,-771.97,0.00
41784594,25.25,58.12,948.15,556.53,562.50,156.25,-799.32,0.00
41839120,25.26,58.42,948.20,556.16,509.28,150.88,-868.16,0.00
41893427,25.26,58.59,948.17,556.39,578.12,111.82,-930.18,0.00
41952476,25.26,58.56,948.18,556.32,523.44,184.08,-943.36,0.00
42008136,25.26,58.69,948.14,556.63,525.39,123.05,-891.60,0.00
42063665,25.27,58.14,948.19,556.25,470.70,135.25,-844.24,0.00
42119743,25.26,58.45,948.18,556.32,492.19,26.37,-773.93,0.00
42176353,25.26,57.99,948.20,556.16,444.34,104.00,-801.27,0.00
42227951,25.26,58.39,948.22,555.92,517.58,172.85,-816.89,0.00
42279987,25.25,58.30,948.16,556.46,534.67,266.60,-777.83,0.00
42331658,25.25,58.46,948.16,556.46,522.95,194.82,-793.95,0.00
42388608,25.26,59.10,948.17,556.39,569.34,208.98,-833.01,0.00
42442595,25.26,58.59,948.14,556.63,522.95,185.55,-807.62,0.00
42496678,25.26,58.98,948.14,556.63,555.18,133.79,-894.04,0.00
42550843,25.26,58.03,948.17,556.39,495.61,208.50,-864.75,0.00
42606161,25.26,58.11,948.17,556.39,495.61,156.74,-831.54,0.00
42661846,25.25,58.91,948.11,556.94,537.60,165.53,-833.50,0.00
42717396,25.25,58.35,948.16,556.46,502.93,208.01,-804.69,0.00
42775594,25.26,58.47,948.17,556.39,537.60,196.29,-839.36,0.00
42830221,25.25,58.44,948.15,556.53,526.37,204.10,-835.45,0.00
42881876,25.25,58.31,948.22,555.99,533.69,187.99,-849.12,0.00
42933678,25.26,58.42,948.23,555.84,-176.76,-196.78,-1555.66,0.00
42986469,25.26,58.21,948.20,556.16,508.30,393.55,-621.09,0.00
43040635,25.26,58.13,948.12,556.87,535.16,193.36,-881.84,0.00
43095081,25.25,58.13,948.19,556.23,567.38,289.55,-953.61,0.00
43149396,25.26,57.90,948.17,556.39,418.46,87.40,-660.16,0.00
43204254,25.26,58.41,948.21,556.08,500.98,280.27,-768.07,0.00
43259818,25.26,58.25,948.15,556.56,-395.51,198.24,-806.15,0.00
43315427,25.25,57.96,948.16,556.46,498.54,104.98,-766.60,0.00
43371162,25.27,57.81,948.19,556.25,262.70,546.39,-1089.84,0.00
43427195,25.27,58.37,948.19,556.25,741.21,161.13,-1041.02,0.00
43481985,25.27,57.61,948.19,556.25,1064.45,361.82,-1274.41,0.00
43534307,25.26,58.63,948.23,555.84,789.55,349.12,-551.27,0.00
43585897,25.27,57.61,948.19,556.25,535.16,228.52,-877.44,0.00
43638605,25.27,57.55,948.16,556.49,666.99,129.88,-754.39,0.00
43692608,25.27,58.26,948.21,556.01,649.41,173.83,-609.37,0.00
43750918,25.28,57.53,948.17,556.42,630.86,168.46,-706.05,0.00
43805306,25.28,58.05,948.19,556.18,845.21,286.13,-734.37,0.00
43860469,25.25,58.07,948.16,556.46,671.87,229.49,-707.03,0.00
43915882,25.25,57.95,948.16,556.46,729.00,207.52,-870.12,0.00
43971323,25.26,57.90,948.14,556.63,654.79,263.67,-816.41,0.00
44029476,25.26,58.05,948.12,556.80,397.95,229.98,-754.88,0.00
44080950,25.26,58.17,948.21,556.08,710.94,251.46,-691.89,0.00
44132483,25.26,57.96,948.18,556.32,836.91,250.49,-781.25,0.00
44186980,25.27,57.82,948.16,556.49,713.38,281.25,-619.14,0.00
44239719,25.27,57.39,948.21,556.01,736.82,285.64,-600.59,0.00
44294081,25.27,58.42,948.24,555.77,715.33,220.21,-478.52,0.00
44348149,25.27,57.68,948.13,556.73,766.11,244.14,-585.94,0.00
44402585,25.26,58.22,948.22,555.92,791.50,239.26,-445.80,0.00
44457160,25.26,57.82,948.18,556.32,732.42,241.21,-536.13,0.00
44512473,25.26,57.87,948.21,556.08,825.68,194.34,-149.90,0.00
44568581,25.26,57.85,948.18,556.32,755.86,364.26,-419.43,0.00
44631680,25.27,57.88,948.24,555.77,621.58,208.98,-660.16,0.00
44683541,25.25,58.04,948.11,556.94,619.63,154.79,-750.49,0.00
44735395,25.26,57.98,948.17,556.39,730.47,217.77,-768.07,0.00
44786962,25.26,57.72,948.20,556.16,634.28,191.41,-697.75,0.00
44838664,25.25,57.49,948.16,556.46,658.20,170.41,-721.19,0.00
44892607,25.26,57.87,948.20,556.16,635.25,175.78,-747.07,0.00
44946596,25.26,57.55,948.07,556.32,669.43,244.63,-784.18,0.00
45001161,25.26,57.89,948.17,556.39,613.77,227.05,-758.79,0.00
45060195,25.27,57.62,948.21,556.01,669.92,191.41,-712.89,0.00
45115608,25.26,58.20,948.14,556.63,637.21,232.91,-714.84,0.00
45171319,25.27,57.61,948.19,556.25,779.30,272.95,-1818.36,0.00
45226922,25.26,58.13,948.21,556.08,429.20,356.45,-616.21,0.00
45283107,25.26,58.10,948.22,555.92,602.54,269.04,-735.35,0.00
45334608,25.26,57.89,948.21,556.08,609.86,272.95,-760.25,0.00
45386083,25.26,57.97,948.17,556.39,612.30,245.12,-724.61,0.00
45437670,25.26,57.74,948.20,556.16,638.67,231.93,-767.09,0.00
45494624,25.26,58.05,948.29,555.37,370.12,-27.34,-648.93,0.00
45548988,25.26,57.47,948.17,556.39,492.19,214.84,-857.42,0.00
45603046,25.25,58.28,948.22,555.99,641.60,378.91,-674.32,0.00
45657239,25.25,58.05,948.14,556.70,589.36,407.23,-706.54,0.00
45712522,25.26,58.72,948.14,556.63,566.89,395.51,-738.77,0.00
45767932,25.26,57.50,948.23,555.84,588.87,433.11,-724.12,0.00
45823464,25.25,56.97,948.19,556.23,573.24,528.32,-696.78,0.00
45881739,25.26,57.76,948.25,555.68,543.46,464.36,-561.52,0.00
45936208,25.26,58.18,948.21,556.08,519.53,625.49,-650.39,0.00
45987666,25.26,57.51,948.17,556.39,575.68,576.66,-753.91,0.00
46039262,25.27,57.69,948.16,556.49,473.63,613.77,-671.39,0.00
46091962,25.26,57.71,948.18,556.80,534.67,689.45,-634.77,0.00
46145948,25.28,58.01,948.14,556.66,433.11,578.61,-550.78,0.00
46199992,25.26,57.87,948.15,556.56,454.59,614.75,-649.41,0.00
46254123,25.27,57.53,948.19,556.01,404.30,577.64,-681.15,0.00
46309006,25.26,58.40,948.15,556.56,511.23,666.99,-567.87,0.00
46373813,25.26,57.71,948.20,556.87,540.53,619.14,-666.99,0.00
46429427,25.26,57.70,948.12,556.80,1060.06,845.70,-549.32,0.00
46487888,25.28,57.38,948.19,556.18,531.74,764.65,-513.67,0.00
46539365,25.27,58.27,948.05,557.44,356.45,533.69,-2000.00,0.00
46590810,25.28,58.34,948.09,557.14,252.44,689.45,-446.29,0.00
46642983,25.26,57.33,948.18,556.32,211.91,598.63,-1649.90,0.00
46694592,25.28,57.96,948.19,556.18,579.10,557.13,-650.39,0.00
46748472,25.26,58.11,948.17,556.39,618.16,584.96,-573.73,0.00
46806929,25.26,57.03,948.12,556.80,560.06,481.93,-613.28,0.00
46861116,25.27,57.87,948.19,556.25,707.03,500.00,-743.16,0.00
46916108,25.26,57.82,948.15,556.56,854.00,473.14,-701.17,0.00
46971538,25.28,57.97,948.20,556.11,842.77,459.47,-464.84,0.00
47027143,25.28,58.27,948.14,556.66,760.74,348.63,-189.45,0.00
47082714,25.28,57.86,948.17,556.18,700.68,490.72,121.58,0.00
47138757,25.26,58.28,948.18,556.32,722.17,376.46,54.69,0.00
47190274,25.28,57.86,948.23,555.87,715.33,494.63,69.82,0.00
47241729,25.28,57.46,948.19,556.18,659.18,594.24,139.65,0.00
47296688,25.28,57.83,948.22,556.66,782.71,585.45,199.22,0.00
47350421,25.29,57.83,948.18,556.28,917.48,722.66,-48.83,0.00
47404655,25.26,57.04,948.18,556.32,626.46,556.15,261.23,0.00
47458622,25.28,57.85,948.22,556.42,857.42,637.21,-12.70,0.00
